region,model_p,model_q,r2,adj_r2,delta_pred_max_age_minus_min_age,min_pred,max_pred,age_at_min_pred,age_at_max_pred
1,0.09448074156634567,0.10051142719824008,0.004031585418933337,0.0019989968177475115,-0.00027474846794523075,-0.00028104577037040034,0.00018820303244104167,97.0,62.104600000000005
2,2.4337529430600857e-10,8.112509810200286e-10,0.02558262426475344,0.023594017375497822,-0.00016067507431978588,-0.0007757616120596298,0.004047052153536725,82.30720000000001,44.6569
3,2.074605241327077e-05,3.457675402211795e-05,0.013628004566759389,0.011615000494446637,5.599791847435611e-05,-2.5885435893837898e-05,0.00031609143419527544,85.0621,46.493500000000004
4,1.0225897971521602e-10,3.652106418400572e-10,0.02647725740605189,0.024490476298717256,-0.07211714252714993,-0.00999388213573077,0.11099404490262788,83.2255,5.17
5,1.849542691026441e-11,8.407012231938368e-11,0.028235935568292958,0.02625274360006491,-0.008600190401610301,-0.0018595648085005627,0.013480490887275952,82.30720000000001,5.17
6,1.2182811311233318e-07,2.9714173929837364e-07,0.01910328678788842,0.017101456760924894,0.00020376465920953233,-0.00020438622612762366,0.0013797395372891154,83.2255,46.493500000000004
7,3.7240403809666676e-12,2.168118914036228e-11,0.029877939169638656,0.027898098229168555,-0.040269768335572095,-0.007524529181762336,0.04766224367421289,88.7353,46.493500000000004
8,3.164594842649916e-13,2.109729895099944e-12,0.03239264916037954,0.030417940281114997,-0.01949003179257131,-0.004255624552009021,0.03166790913054931,84.1438,44.6569
9,1.0920971841178723e-11,5.200462781513677e-11,0.028776345432596995,0.02679425634164312,-0.000997557400510142,-0.0015260341571306443,0.007773122497739791,83.2255,46.493500000000004
10,1.9359107698928753e-09,5.8663962724026524e-09,0.023434635713027396,0.0214416451736662,-0.00415869731737888,-0.003266882496375424,0.005005878892255339,97.0,51.085
11,0.22534286713111035,0.23473215326157326,0.002886245883413241,0.0008513198546038492,-6.166033723869101e-05,-9.500080844081236e-05,6.067573766327776e-05,97.0,63.0229
12,1.6556676569774268e-06,3.3113353139548535e-06,0.016339813603208686,0.014332343835051997,-0.0009411050222114296,-0.0010307612757874786,0.0015771622550435653,97.0,51.085
