region1,region2,region3,region4,region5,region6,region7,region8,region9,region10,region11,region12,region13,region14,region15,region16,region17,region18,region19,region20,region21,region22,region23,region24,region25,region26,region27,region28,region29,region30,region31,region32,region33,region34,region35,region36,region37,region38,region39,region40,region41,region42,region43,region44,region45,region46,region47,region48,region49,region50,region51,region52,region53,region54,region55,region56,region57,region58,region59,region60,region61,region62,region63,region64,region65,region66,region67,region68,region69,region70,region71,region72,region73,region74,region75,region76,region77,region78,region79,region80,region81,region82,region83,region84,region85,region86,region87,region88,region89,region90,region91,region92,region93,region94,region95,region96,region97,region98,region99,region100
0.028232240927456242,0.033230838358166426,0.022514087590051468,0.05678077268016757,0.04223475202236615,0.02170643450206,0.05573548752321389,0.0479119381392078,0.03386690844631257,0.06353003349905506,0.03808352969776718,0.06619282919529579,0.05984951905758762,0.054921620379517755,0.035357244789029574,0.05075678647227044,0.050291500209680984,0.02775520164407519,0.0303029556574822,0.024813340707185882,0.03640130781614126,0.0728329272328696,0.04078105999607218,0.053569768944613405,0.06716800235066955,0.07398589581592596,0.08306683014463145,0.03536723419703003,0.018859513947535156,0.04397283454054535,0.07977262986685374,0.06087291127949923,0.051191873269127885,0.03498177877626918,0.08898247530595405,0.02841026790839929,0.017329214229229395,0.07042033493346878,0.055693105347123795,0.05008545842267875,0.04676103909325213,0.08979387094079183,0.10291067948691546,0.09654707740808333,0.10816119772588317,0.07484801098765903,0.06673746265142733,0.05276488361534115,0.01865224416327571,0.017704442670112508,0.02010555165336725,0.019693113219872993,0.043488869224321935,0.04827169707754053,0.026627134886835435,0.01812485018332921,0.04119633476100393,0.0351170140397884,0.05279826519988673,0.02936881582474149,0.06334391546964724,0.048846748021288744,0.04476700137547951,0.04907169031665726,0.03344897679396819,0.03811819693634688,0.0435048936323581,0.04039015538485202,0.034289429593267196,0.02992142787036367,0.031009031367495665,0.06942872680219492,0.039639021792086226,0.0362329320151491,0.04399957406861266,0.07268194476352197,0.02290028703616087,0.03775482621546278,0.09019910436898937,0.05415741785254791,0.04342400906739885,0.047440061281645574,0.11407047253542013,0.09538893406727,0.0776062487324024,0.0683452538690128,0.01815973470725185,0.039635152087989844,0.023368772133804505,0.03913700940800313,0.04550469495807985,0.06644601273369866,0.04328591209241628,0.09003616896264899,0.1099667022187607,0.09690401454868292,0.07587122153298154,0.05455206540985125,0.01746226866079914,0.01818499747359914
