region,model_p,model_q,r2,adj_r2,delta_pred_max_age_minus_min_age,min_pred,max_pred,age_at_min_pred,age_at_max_pred
1,2.687545111174331e-12,3.2380061580413625e-12,0.030211401332899346,0.028232240927456242,-0.03593642097721763,-0.036830452691968524,0.05507504662866526,97.0,49.248400000000004
2,1.9897855965313745e-14,2.5841371383524343e-14,0.03519981832077712,0.033230838358166426,-0.11391095390148366,-0.09646641701288672,0.10371149797154675,97.0,51.085
3,6.899061335883753e-10,7.751754309981746e-10,0.024504893928971927,0.022514087590051468,-0.053211032196308364,-0.04912259098262796,0.051856503922375445,97.0,51.085
4,1.0472497756467592e-24,3.378225082731481e-24,0.05870178943641979,0.05678077268016757,-0.35807474130978156,-0.2523303653693887,0.3362834070921904,97.0,50.1667
5,2.585888211841582e-18,4.4584279514510034e-18,0.044185394075273776,0.04223475202236615,-0.186767983953044,-0.1419433603536447,0.1544867394055788,97.0,52.0033
6,1.5009679045084867e-09,1.6677421161205407e-09,0.02369888575561996,0.02170643450206,-0.07832568119478518,-0.06839307616724881,0.059441473423858936,97.0,52.921600000000005
7,3.0464925849422882e-24,9.52028932794465e-24,0.05765863316980613,0.05573548752321389,-0.3373263087041898,-0.2616474710132407,0.3442066531260044,97.0,50.1667
8,8.581700552760255e-21,1.8258937346298415e-20,0.0498510176949325,0.0479119381392078,-0.23365615228028042,-0.18312747778496624,0.22376801112182243,97.0,50.1667
9,1.0622753939486082e-14,1.4163671919314775e-14,0.03583459295049529,0.03386690844631257,-0.12545177460069581,-0.10069527539505341,0.09989093236274124,97.0,52.0033
10,1.0233972074580695e-27,3.79036002762248e-27,0.06543730430659267,0.06353003349905506,-0.08505301383677778,-0.09143762492101981,0.2024789570220571,97.0,47.4118
11,1.62774735855579e-16,2.4662838765996814e-16,0.0400426263786271,0.03808352969776718,-0.01657198068320317,-0.02526469283886092,0.06320206623181401,97.0,47.4118
12,6.53364567252222e-29,2.512940643277777e-28,0.06809467679367609,0.06619282919529579,-0.060300161958997144,-0.07878075691344325,0.21979947999408928,96.0817,47.4118
13,4.5164905205718324e-26,1.505496840190611e-25,0.061764285821217846,0.05984951905758762,-0.07629350285051026,-0.0861617082824443,0.17662838540757747,97.0,48.3301
14,6.989134124708633e-24,2.055627683737833e-23,0.05684642359666747,0.054921620379517755,-0.11058383959060758,-0.09921449977856575,0.17673465254365475,97.0,48.3301
15,2.4343175128185146e-15,3.4286162152373446e-15,0.03732189398497865,0.035357244789029574,-0.11181438345014315,-0.09193328966014258,0.10211545361791396,97.0,51.085
16,4.825386889600886e-22,1.1769236316099722e-21,0.052690072039536684,0.05075678647227044,-0.18762802272435714,-0.1548495661114731,0.20646581971291122,97.0,50.1667
17,7.732657565409812e-22,1.8411089441451934e-21,0.052225733406809915,0.050291500209680984,-0.09733437384110498,-0.0986781025786193,0.17508395377684038,97.0,48.3301
18,4.281186561275942e-12,5.096650668185646e-12,0.029735333616286885,0.02775520164407519,-0.12469625827213265,-0.10900951116348485,0.1354385385735373,97.0,50.1667
19,3.542377253061706e-13,4.484021839318615e-13,0.032277898721316256,0.0303029556574822,-0.06754374359143459,-0.06431133554955605,0.0808087582227357,97.0,50.1667
20,7.479520595068604e-11,8.697116971010004e-11,0.026799464249533833,0.024813340707185882,-0.09499529881614587,-0.08537625474320938,0.07530804501798241,97.0,52.921600000000005
21,8.652120000387165e-16,1.27237058829223e-15,0.038363830610813054,0.03640130781614126,-0.12174529550903221,-0.10474880212674954,0.12542157347837304,97.0,50.1667
22,6.571988910162698e-32,3.6511049500903884e-31,0.07472125120999207,0.0728329272328696,-0.03884551659570407,-0.07146149172327018,0.24550877284202305,94.24510000000001,46.493500000000004
23,1.1064737846344386e-17,1.844122974390731e-17,0.04273466272520443,0.04078105999607218,-0.07205245010613982,-0.06906788052016188,0.11440618000558032,97.0,48.3301
24,2.7703780441307426e-23,7.487508227380385e-23,0.05549732542334129,0.053569768944613405,-0.13752142581668708,-0.13256597744666626,0.1827873337795639,97.0,49.248400000000004
25,2.3797621756533748e-29,1.034679206805815e-28,0.06906786385301034,0.06716800235066955,0.006053208912229876,-0.04201286878773877,0.17722460970168458,90.5719,45.5752
