region,intercept,beta_age,t_age,p_age,q_age,r2,adj_r2
71,0.5356743776405244,0.007643167067808475,16.046393846674714,1.5274983516216922e-54,2.2463211053260177e-54,0.11595959978002124,0.11550924807333762
72,0.5377466686364748,0.010468994863497717,23.98741595274541,1.0073884978113033e-111,2.0147769956226065e-110,0.22667704170730918,0.2262830921615666
73,0.4741385789927548,0.01033239896452048,23.22814666695446,1.1938179227707358e-105,9.948482689756132e-105,0.21559908414218842,0.2151994912151085
74,0.6033696540590552,0.008494431978249466,14.207029995266698,1.1205133449416089e-43,1.4743596643968538e-43,0.09323540267968511,0.09277347471365338
75,0.5521289303135892,0.010175776866083956,20.503533242899053,8.214228642612881e-85,1.9557687244316383e-84,0.1763849036406887,0.17596533405517711
76,0.5959260481591789,0.009410825910079051,22.16976862419564,2.2727747364414682e-97,1.1363873682207342e-96,0.2002440061160875,0.1998365909383576
77,0.5328977321104491,0.007357078996436183,15.715229612911092,1.6440005305761706e-52,2.3485721865373867e-52,0.11175202193696065,0.11129952678766719
78,0.4802168020130223,0.010439145681851605,24.07758091530679,1.8828451081209506e-112,4.7071127703023766e-111,0.22799507808910546,0.22760179998319063
79,0.6014808402361013,0.008691477689560302,20.591789363300737,1.8402434275648255e-85,4.6006085689120635e-85,0.17763632954844355,0.17721739746976217
80,0.5634227187694106,0.008955248781063812,20.758125279010553,1.0853269837642786e-86,2.8561236414849436e-86,0.17999908408080756,0.1795813556468192
81,0.5291037475713443,0.009575523850396866,19.1315248474224,5.9939769525277015e-75,1.1309390476467362e-74,0.15715450729211855,0.15672514127443748
82,0.5405966065745589,0.008022690706024821,15.462585803389326,5.547792897348933e-51,7.813792813167511e-51,0.10857475869749911,0.1081206449729436
83,0.6326171444590546,0.009147983356583518,18.90233118439614,2.4017093616634355e-73,4.2887667172561346e-73,0.15398802441693893,0.15355704531577585
84,0.5825325922114701,0.009801270964219457,21.77162439209418,2.5821935746102097e-94,9.931513748500805e-94,0.1945026355701549,0.19409229559846364
85,0.5301393734786033,0.010492557308505627,23.087943227928736,1.5363915816791465e-104,1.181839678214728e-103,0.21355840454349206,0.213157772044533
86,0.5030364194808618,0.010449956895970999,24.09040055658104,1.4829729072688145e-112,4.7071127703023766e-111,0.2281825122317387,0.22778932960934017
87,0.5299621913039375,0.007522921792205464,15.96407957178921,4.92104172200497e-54,7.131944524644884e-54,0.1149093155690909,0.11445842882205526
88,0.5229867894566278,0.009641550496853132,21.65969219535485,1.8405260937431348e-93,6.135086979143783e-93,0.19289260852720014,0.19248144836852832
89,0.6072091657182407,0.0053262764569418815,10.277710827002307,3.594733601023215e-24,3.950256704421115e-24,0.0510633953034243,0.05057998388992624
90,0.5921489297523371,0.008148676001983091,14.58546633630275,7.927130720461839e-46,1.0569507627282451e-45,0.09777649725921989,0.09731688263734484
91,0.5938226256825588,0.01012662860795125,20.156629682990676,2.823543509203904e-82,6.274541131564231e-82,0.1714816540658567,0.17105958664561516
92,0.6154858060847087,0.00989451146163723,20.82287356597106,3.591985011284881e-87,9.708067598067246e-87,0.1809202617917206,0.18050300262808927
93,0.6031247937705533,0.009370842772130086,17.653829711685805,7.478792421217966e-65,1.2894469691755113e-64,0.13701301211656391,0.13657338553078524
94,0.6248462664022025,0.008004584974550664,17.792336964314693,8.95141655553991e-66,1.5704239571122649e-65,0.13887164504829919,0.13843296529539462
95,0.6172157841823062,0.009200308580771244,20.05986171382809,1.4231307716087294e-81,3.0937625469754983e-81,0.1701185352889879,0.1696957734628488
96,0.6267197566522914,0.009112672215182388,20.350661319689987,1.0856046007692632e-83,2.5246618622541003e-83,0.17422102848701038,0.17380035657080406
97,0.5419432574845021,0.009803883776978944,21.808330104346776,1.354254337424286e-94,5.417017349697144e-94,0.19503101195795514,0.19462094115406214
98,0.519673305819907,0.010101720713375515,22.464165605540792,1.1915815814168335e-99,7.44738488385521e-99,0.2045026806067043,0.2040974349014606
99,0.6351552744921946,0.004867537426494611,8.703057558254342,6.7117610732064166e-18,6.8487357889861395e-18,0.03715191322709677,0.036661414965877714
100,0.6075601450270778,0.0049571620481220335,9.772646847865376,4.654728741851875e-22,4.951839087076463e-22,0.04639514781150034,0.045909358279055845
