region_index,x_score_C1,x_score_C2,x_score_C3,x_score_C4,x_score_C5,x_score_C6,x_score_C7,y_score_C1,y_score_C2,y_score_C3,y_score_C4,y_score_C5,y_score_C6,y_score_C7
1,-0.5352257797760811,-0.49246824414846674,0.6822084000474697,-0.31574464889022713,0.10444255874629654,0.05949991652007163,0.3042041859155756,-0.5762690811626955,-0.2703754996684617,1.5935044458111678,-0.34005054540082363,0.7349070618097849,-0.43567117666351174,0.6213252548176331
2,-0.29930619400726205,0.07007252066449099,0.17669908603637166,-0.453571062471948,-0.10840926499757766,-0.14210605214538316,0.8922224635759264,-0.3622058055377772,-0.21386114306190301,0.6408416157433967,-0.8116962703675056,-0.16366649401583033,0.25967190855812317,0.5544273560661775
3,-0.6625191355715475,-0.5311080524935434,0.4932190873797695,-0.2876092834750517,0.0573620253628134,0.08506843579395817,0.3337239096707839,-0.25923237217050027,-0.6525173214713806,0.7819606868210708,-0.26011610919591543,0.23833884721580828,0.1209464302594095,0.7727736576285628
4,-0.6971232939869902,1.4162597147274683,-1.5802432408744644,-3.2755600478907336,0.12349347768477972,-0.08357552033676172,-0.33750295935344315,-0.5225131644734242,1.3093888979588055,-0.8293607657228094,-1.3710184123343077,0.6340915614247673,0.3085797166409254,-0.4943197084902882
5,-0.303802523069636,0.19153662617758163,-0.5456601696638858,-1.254489923424199,-0.20764859795698562,-0.9207096241793924,1.4499147433804054,-0.21936169725579702,0.015872360107916424,-1.1754347624737957,-1.198866118434212,-0.0236802173798347,-0.7119180294333689,-0.4917071247364339
6,-0.5159248134965255,-0.6999625668955195,-0.16614050731928612,-0.02880757715624529,-0.0008956704705629862,-0.2306092688110334,0.14878435473663423,-0.2850541951011763,-0.664779646742276,-1.057932493015581,-0.19987535600592102,0.4939647746281052,-0.3482535594181977,0.37356639646894096
7,-0.5360181940677098,0.6575644524435785,-0.02073889547043043,0.8195333851522765,0.08288457896254052,-2.317746684090032,-3.522614796665433,-0.3545406737297014,0.3175651897679615,0.16509091154786615,0.10966876125573319,0.1321545393462372,-0.47148059022234634,0.02197936962312587
8,-0.5882332665760858,0.4787717369551049,-0.6848463756362941,-1.1040700969536204,-0.07739203691951597,-0.5753770048899872,0.7906390937392537,-0.5268586906886283,0.7813572586991878,-0.6103372835769953,-0.3104069167785551,0.259898095401733,0.24079215551609218,0.10354430858604183
9,-0.27375373299260064,-0.4141183418589863,-0.7231287463186346,-0.09843835620387441,-0.023467288026302928,-0.6076860803204504,0.6684530192392942,-0.6158584006756116,-0.4023309625556214,-0.7866009927828573,-0.2667536464551583,0.13834169222119636,-0.22062709247396264,0.14762809488841572
10,0.14695415569837772,0.17030073220567563,0.41106496420512967,-0.0780255413596414,-0.010819904048420268,-0.08643547513212514,-0.02220828956015967,-0.2082109564963379,0.2533024694027525,0.6534807609347199,-0.22205157529673963,-0.1367752833353279,-0.3234612053726826,0.17790535468798227
11,-0.12308263579320329,-0.22092332636965897,0.927953612197739,-0.463264614176245,0.08315773590530585,0.12398618048685808,0.42681347765761884,-0.5129486965332818,-0.6679298461438868,1.9434056970592501,-0.4379380242654513,0.17918848189452832,0.20636190311365973,0.3201969658257509
12,0.2853626067708147,0.09325645541619995,0.5189246379780812,-0.036308401894188366,-0.03914395842915929,-0.015480357017489708,0.009514035744255833,0.15962914593251412,0.112818956862708,0.9149575852387242,0.2913945116324382,-0.3162928453216858,-0.14773872284281625,-0.3005483210192011
13,0.13354507243434288,0.29167448048048505,0.847954616396715,-0.2943459281569607,-0.0835830554345559,-0.1106476705743417,0.2654123005933972,0.13424923639056646,0.8784854975882488,0.8828900110558745,-0.22953609737910088,-0.38358080580774134,0.2389112143858664,0.1537406634845188
14,-0.33162633881445147,0.5974378752918417,0.9413787939943457,-0.46440376339706574,-0.04448974518356177,0.5038771985774153,0.3516817246260948,-0.3593831750177269,0.43454099081000286,0.7150595115977294,-0.48698611867142555,-0.4937070178739292,0.44856947211525183,-0.21902955820320766
15,-0.5978648076336468,-0.17659367142917426,-0.08080745536395727,0.09099020184037034,-0.23563177519727507,0.9161074775705238,-0.12383258710705095,-0.5412086349579386,-0.0184456405978015,0.7042605582171289,-0.244914447582549,-0.9473876718358504,0.6059489436758505,-0.2862188314458502
16,-0.39991582469652376,0.4960850889401426,0.698127756463663,0.2145367408735685,0.012719128138268159,-0.9773883009085008,-0.7997464613577887,-0.42497975542849514,0.08026847731865251,0.9976780202165512,-0.0014035373815700657,0.04066308611197447,-0.3169037463939198,-0.05602035858681611
17,0.21125760894472526,1.0763140904303405,1.4653547973687167,-0.5688190139372621,-0.07543531942462385,0.3177812811599446,0.524505143557895,0.19728663537167376,1.1464704408691448,0.6585322753152171,0.014399176319489759,0.24057743370435758,0.6864699520258618,0.10426088627383202
18,-0.4451870624931263,-0.08690685767671806,-0.14360825814978953,0.24278709193457995,-0.03065443655189399,0.21699146563109756,-0.08148080096368034,-0.6579764350960843,0.3255850163668117,-0.4103057974760847,0.08577767286665995,-0.21406081269971497,0.061427845441216995,-0.07577970534954348
19,-0.37053010233242645,-0.2985997002203661,0.39422328071673723,-0.11042241467671371,-0.11650961070389904,0.41577642878939003,-0.1592042694618783,-0.5292209940055493,-0.16373777698425368,0.59783623054331,0.06011119995966264,-0.6023572246094135,0.2273749842683554,-0.1724814843340364
20,-0.7601951184260245,-0.7301471828315916,-0.27313187148188744,0.13880401497100783,-0.09044087377396891,0.2205376540718539,-0.2353417220678818,-0.5562675048138299,-0.730248122378688,-0.61196554782678,0.275463582310924,-0.901947440247392,-0.026956163559207998,-0.4610481238932781
21,-0.6604518212076954,0.04967418270279591,0.2319737568884484,0.22157113550828597,-0.17527326587904937,0.8871192532957035,-0.17006650065383005,-0.5049113106674523,0.18258854740207917,-0.22473505263937685,-0.010724527729130611,-0.8097881864263353,0.45642002070478416,-0.09427997777954979
22,0.6594209174998994,0.06633681462658293,0.3103134306601907,-0.1489490014834832,-0.06524127785428548,0.04101247632129978,0.05084381859420171,0.33969864451721365,0.37785773880116563,0.6534641759574454,-0.038139225977023024,-0.6782257454122221,-0.5975508328581813,-0.10076413343348867
23,0.12218559269541099,0.3373210121382898,0.8769464710164036,-0.35674601178236365,-0.08156646479602071,0.017294751123859448,0.48688896481543,0.29173037377032374,0.24091838823618172,0.3942120329976617,-0.0746916809472698,-1.0663206016456284,-0.42211683524720794,0.15109551865619184
24,0.044608570153405525,0.7035964776844555,0.793301980286529,0.12081675489283683,-0.20628208307616225,0.11747298723427639,-0.2870330060759878,0.24419811929369098,0.9729596013023144,0.5507025544599244,0.26561602889981745,0.12302620651904708,0.11259929574482848,-0.25386780426019206
25,0.34579955282322894,-0.3328300489808791,0.6372210909115277,-0.3652633160909695,0.044202849502816687,0.0866629248779323,0.11454974134957674,0.6977448651849376,-0.27011865711446786,1.714885055964604,-0.5160652982136877,0.269862781506406,0.191612647532738,0.23824828973130596
26,0.8194671695096282,-0.39760450483936643,0.48821996104374615,-0.35641955136893555,0.07764227398908786,0.1431596813245698,0.007914800751780048,0.6205190666688009,-0.15029310989015834,1.6773367885567319,-0.41694547771982565,-0.23736330607526238,-0.6950693757722622,-0.6144385607515629
27,0.8674756947368596,0.6422504539158065,-0.11259382611278587,-0.16591603631424687,-0.09969062436771145,0.2349715116589894,0.5083505915376558,1.0345379651330595,0.19303701199465545,-0.11471046109246338,0.1270746014622773,-0.12720857735510016,0.15492185137500536,0.37579212355918934
28,0.7724053894605716,-0.27577870905038915,-0.15889901790050082,-0.15398619240542982,-0.16814569927012973,-0.46483654130141194,-0.07258090216959627,0.8752215101995342,-0.1366327729094689,-0.030851107235085877,-0.13971195558905194,-0.35985819497123817,0.24304696265218928,-0.04833271061612002
29,-0.7328569544882225,-1.0215414255339998,-0.14990536256673678,-0.03348578309986011,-0.059065414918327605,0.39783374524408316,-0.36704511662512923,-0.2898281801378494,-0.8703948916940502,-0.13319725704598573,-0.206204338908177,-0.2549936012546396,0.4230306669876737,-0.7088045869031094
30,0.23425196829449432,0.5878111696301046,0.3903740374693315,-0.2184538185518988,-0.3176201742837326,0.6505405500882911,0.35862436264878866,0.44935914131777743,0.3556146057067465,-0.5222228254482933,-0.033777847514327386,-1.1231953319747727,-0.17645348431989072,0.3746179966193781
31,1.1248487282610655,-0.8398330988536729,0.18433319366405215,-0.37105949081581613,0.0586449272343687,0.01982912465502356,-0.3411634845151527,0.8494702966462966,-0.9408607311088637,-0.4658527839945712,-0.2561733863360246,0.25085883965651123,0.12946935694920736,-0.7733664253130581
32,0.3188080307050851,-0.4337640117282763,0.6921830025910686,-0.4170109019916246,0.11030024565804408,0.14186488929730134,0.1796452719780001,0.41905111204009976,-0.46369432123597193,0.8034114097952204,-0.38499416849467855,-0.17199157304639948,0.06482823938828032,-0.11001487930581354
33,0.10351822841651961,0.31695353224437006,0.9070214009817494,-0.18661748053699806,-0.051116464252711366,-0.2981203753499095,0.14732158113867408,-0.07899337413566151,0.6763207895910125,1.1907521416119815,0.0666613566216506,0.29323322950868375,-0.52584367707532,-0.31346967220065514
34,-0.5815351327084219,-0.3193082330775367,0.25733867529197796,0.18679597516552823,-0.048535530848493894,0.18298553463320813,-0.26801095473732034,-0.3862755873812597,0.3217790415752603,0.004381169153755557,0.12441666708342955,-0.20962723733983815,0.006435131135935741,0.1425853622158391
35,0.7957645087667442,0.4008031546977553,-0.20206440704819653,-0.11434034096977017,0.11469435376080742,0.6001956390643987,0.48594285021651185,0.8083200509185319,0.2055129411604615,0.4016223720933952,0.048093089863122884,-0.19001830274869788,0.13467159206047655,0.1397963151914096
36,-0.3224369239869943,-0.7128638435567448,-0.8313742520531069,0.28336640443818367,-0.018205802165406904,-0.07672738267042721,0.21684318507936665,-0.7252867070344426,-0.5773822113865665,-0.8474244975300883,0.29091146332895224,-0.35379502475993035,-0.24591966256916617,0.07573071449374616
37,-0.8417012466956157,-1.1828665229700859,0.16414130968529306,-0.23070742046904924,0.09097070436422529,0.19381944437152468,-0.0831457620525401,-0.63578710397814,-0.8171044384609855,0.17263534174174544,-0.23957837524891415,0.13293657701195447,-0.1237821068051939,-0.4500852047861216
38,0.33050302774207857,0.09885181536336389,0.30947480420417883,-0.09490609218211397,-0.013999097275812705,-0.2170658316008484,0.14718222592557406,0.02281384742316942,0.10519583799920694,1.1526603710387537,-0.06075057470230104,0.1337937512596446,-0.21093925710533165,-0.5322076480496545
39,0.14676176743888047,0.45474870267264833,0.3490621069846617,0.04383435782270649,-0.1511167107515235,-0.44536620924094306,0.04414444947004631,-0.1557157912189195,0.5355847885425563,0.8941429131314268,0.17428831258082333,-0.12021368880964402,-0.5053968416070101,0.06613362266112373
40,-0.1665408144683401,0.6214369130349997,0.6035502472880085,0.7314121018683457,-0.12735770008153605,-0.6401136798878365,-1.408182271189649,-0.046898174545891645,0.8253045711132592,0.4665044859862567,0.19378951651131032,0.1034849386660075,-0.1492609089283707,0.2395828350516285
41,-0.3334775576915033,0.6112689396253275,-0.03818118255373393,0.7685335190431536,0.08774997423066172,-0.25024437122287235,-1.0140489719486248,-0.014814756606513711,0.7899455693716783,-0.06400243537822324,0.3076988030296371,0.1295377057673894,0.12882777859039987,-0.14008292737495395
42,1.0025359656244965,-1.1525092492953075,-0.029639102563537398,-0.04318226030647089,0.16949173865857012,0.3751549447253965,-0.7627176759713373,1.3445565372973547,-0.5296900951981172,0.6474008910763359,-0.21259456796990747,0.2871024268769174,-0.1845472394754238,-0.12382874664436572
43,0.9528014454698448,0.47389612409088644,-0.5576759054363901,0.5189650379781782,0.24528264784598697,2.5002974034547876,-0.1426636550213929,1.003643266096914,0.094924342138646,-0.34907873415138385,-0.2036208749463759,0.18366346257903418,0.2562344829185531,-0.12642595610655907
44,1.470025811213653,-0.8993743875428477,-0.031788587747652725,-0.28725424885618905,0.16199485250693774,-0.13630619091438687,-0.3187937716327404,1.0265081342536901,-0.919627215444516,-0.6373533398097443,0.012372039287792552,-0.04741719876768534,0.09171779430600195,-0.208942507478385
45,1.0891882316761916,0.0011027410919291103,-0.6941430330295258,-0.09464351507540142,0.7871665338298189,1.0486016236497693,1.155474495144373,0.8386986322754814,0.2961086621586062,-0.48946445912880565,0.2729381834216619,0.8181871498866724,0.5219838167980978,0.8152531515073735
46,0.679324731611985,0.38403630294420227,-0.9390670762613464,-0.32598416445611256,-0.1988524904832057,-1.0890796123247326,1.0081731718523448,0.8234814597943813,0.3999524282048734,-1.3917175869368692,-0.057187133730669255,-0.28911411115593155,-0.17974167889549705,0.46602770797292137
47,0.4991313753804511,0.9016665780174932,0.4950023786313742,-0.23358651453288265,0.003518764611716448,-0.31082177676270506,0.9820137423727665,0.5461619513173377,0.867003603482613,-0.9756826729378861,-0.4014994965325924,0.0466451799497049,0.08083020427306911,0.18212705880795454
48,0.64235534950113,0.5172286435051093,-0.346856490651426,-0.1017080910540222,-0.4209227100083662,-0.8592417105545929,0.30666816649018863,0.5233694271500156,0.2038526279156297,-0.38288859124920877,-0.1293425010759871,-0.8279668811925259,-0.3077156720440297,0.2729926249573559
49,-0.6261508362298613,-1.1788287250247667,-0.5871359845471938,0.15772157921836658,0.05398558721796077,0.026027261939525315,-0.1176464286544913,-0.7278510533163245,-1.4099565114343584,-1.418532455566594,0.12953759988807642,-0.05601456330786055,-0.05740269868435937,-0.02828023434176648
50,-0.9578078347363519,-1.5676823396561261,-0.5217241600194447,0.031010999746620856,0.010990577600026625,0.10789384265581484,-0.46343162611894395,-0.4145034564514942,-1.6336632110520632,-1.0631676697574175,0.18226102933902183,0.1032917392772952,0.052173069070153684,-0.3709515279438151
51,-0.28938725876877613,-0.2635688798843551,0.8289048443774275,-0.39749962259448174,0.11204299166421884,0.0405839432086611,0.5031378826337206,-0.06091519196621772,-0.8100909193334396,1.1087444434108955,0.06814997014792736,0.6055232388219751,-0.44158453424489186,0.44770514153310115
52,-0.46513877960635164,-0.3267455884985673,0.19919776867022432,-0.17243482703438281,0.015409397583240076,-0.12585338392037665,0.44865844941303157,-0.42351510577322643,-0.2825252494094211,0.5190952829956933,-0.49346763765969004,0.3357100572385043,0.31153893279448275,0.6105948103781106
53,-0.7543235171003236,0.5200858410690765,0.23953717550433418,0.7065030419108236,0.7575909861202251,-2.8228005434295613,0.9438310787403135,-0.45695105410302567,0.41891090184978347,0.3672538068699758,0.06363537409505653,0.5434854872720982,-0.4328425817090184,-0.41788729839655986
54,-0.38151578925237656,1.59683008743051,-0.26383393698755736,-2.3615895346191893,0.7939764654515403,0.2580853245313442,-3.513997997665416,-0.44117214581305164,1.2609939251677336,-1.0769779391153282,-1.059460966527252,0.4104083765631353,-0.26997252256022586,-0.3982444898079402
55,-0.3301158951832508,-0.40725901071911036,-0.276486217226022,-0.18269788456871103,-0.0771457337780787,-0.3621399499778348,0.3988496180304588,-0.23434762310834722,-0.33988582150117214,-1.3752038285612682,-0.28114048904971845,0.4722926375638435,-0.6298330076906073,0.753784270373356
56,-0.44649920936247156,-0.7227423875296143,-0.12507455522648367,-0.06083976225032635,0.0800923204272756,-0.21246979613518166,0.22133473065993575,-0.6369461482833901,-0.6862599248654813,-0.5316928017259315,-0.503776361356194,0.2716377583997506,-0.09316127929123373,0.6573132832283525
