name,C1,C2,C3,C4,C5,C6,C7
region1,-0.5352257797760811,-0.49246824414846674,0.6822084000474697,-0.31574464889022713,0.10444255874629654,0.05949991652007163,0.3042041859155756
region2,-0.29930619400726205,0.07007252066449099,0.17669908603637166,-0.453571062471948,-0.10840926499757766,-0.14210605214538316,0.8922224635759264
region3,-0.6625191355715475,-0.5311080524935434,0.4932190873797695,-0.2876092834750517,0.0573620253628134,0.08506843579395817,0.3337239096707839
region4,-0.6971232939869902,1.4162597147274683,-1.5802432408744644,-3.2755600478907336,0.12349347768477972,-0.08357552033676172,-0.33750295935344315
region5,-0.303802523069636,0.19153662617758163,-0.5456601696638858,-1.254489923424199,-0.20764859795698562,-0.9207096241793924,1.4499147433804054
region6,-0.5159248134965255,-0.6999625668955195,-0.16614050731928612,-0.02880757715624529,-0.0008956704705629862,-0.2306092688110334,0.14878435473663423
region7,-0.5360181940677098,0.6575644524435785,-0.02073889547043043,0.8195333851522765,0.08288457896254052,-2.317746684090032,-3.522614796665433
region8,-0.5882332665760858,0.4787717369551049,-0.6848463756362941,-1.1040700969536204,-0.07739203691951597,-0.5753770048899872,0.7906390937392537
region9,-0.27375373299260064,-0.4141183418589863,-0.7231287463186346,-0.09843835620387441,-0.023467288026302928,-0.6076860803204504,0.6684530192392942
region10,0.14695415569837772,0.17030073220567563,0.41106496420512967,-0.0780255413596414,-0.010819904048420268,-0.08643547513212514,-0.02220828956015967
region11,-0.12308263579320329,-0.22092332636965897,0.927953612197739,-0.463264614176245,0.08315773590530585,0.12398618048685808,0.42681347765761884
region12,0.2853626067708147,0.09325645541619995,0.5189246379780812,-0.036308401894188366,-0.03914395842915929,-0.015480357017489708,0.009514035744255833
region13,0.13354507243434288,0.29167448048048505,0.847954616396715,-0.2943459281569607,-0.0835830554345559,-0.1106476705743417,0.2654123005933972
region14,-0.33162633881445147,0.5974378752918417,0.9413787939943457,-0.46440376339706574,-0.04448974518356177,0.5038771985774153,0.3516817246260948
region15,-0.5978648076336468,-0.17659367142917426,-0.08080745536395727,0.09099020184037034,-0.23563177519727507,0.9161074775705238,-0.12383258710705095
region16,-0.39991582469652376,0.4960850889401426,0.698127756463663,0.2145367408735685,0.012719128138268159,-0.9773883009085008,-0.7997464613577887
region17,0.21125760894472526,1.0763140904303405,1.4653547973687167,-0.5688190139372621,-0.07543531942462385,0.3177812811599446,0.524505143557895
region18,-0.4451870624931263,-0.08690685767671806,-0.14360825814978953,0.24278709193457995,-0.03065443655189399,0.21699146563109756,-0.08148080096368034
region19,-0.37053010233242645,-0.2985997002203661,0.39422328071673723,-0.11042241467671371,-0.11650961070389904,0.41577642878939003,-0.1592042694618783
region20,-0.7601951184260245,-0.7301471828315916,-0.27313187148188744,0.13880401497100783,-0.09044087377396891,0.2205376540718539,-0.2353417220678818
region21,-0.6604518212076954,0.04967418270279591,0.2319737568884484,0.22157113550828597,-0.17527326587904937,0.8871192532957035,-0.17006650065383005
region22,0.6594209174998994,0.06633681462658293,0.3103134306601907,-0.1489490014834832,-0.06524127785428548,0.04101247632129978,0.05084381859420171
region23,0.12218559269541099,0.3373210121382898,0.8769464710164036,-0.35674601178236365,-0.08156646479602071,0.017294751123859448,0.48688896481543
region24,0.044608570153405525,0.7035964776844555,0.793301980286529,0.12081675489283683,-0.20628208307616225,0.11747298723427639,-0.2870330060759878
region25,0.34579955282322894,-0.3328300489808791,0.6372210909115277,-0.3652633160909695,0.044202849502816687,0.0866629248779323,0.11454974134957674
region26,0.8194671695096282,-0.39760450483936643,0.48821996104374615,-0.35641955136893555,0.07764227398908786,0.1431596813245698,0.007914800751780048
region27,0.8674756947368596,0.6422504539158065,-0.11259382611278587,-0.16591603631424687,-0.09969062436771145,0.2349715116589894,0.5083505915376558
region28,0.7724053894605716,-0.27577870905038915,-0.15889901790050082,-0.15398619240542982,-0.16814569927012973,-0.46483654130141194,-0.07258090216959627
region29,-0.7328569544882225,-1.0215414255339998,-0.14990536256673678,-0.03348578309986011,-0.059065414918327605,0.39783374524408316,-0.36704511662512923
region30,0.23425196829449432,0.5878111696301046,0.3903740374693315,-0.2184538185518988,-0.3176201742837326,0.6505405500882911,0.35862436264878866
region31,1.1248487282610655,-0.8398330988536729,0.18433319366405215,-0.37105949081581613,0.0586449272343687,0.01982912465502356,-0.3411634845151527
region32,0.3188080307050851,-0.4337640117282763,0.6921830025910686,-0.4170109019916246,0.11030024565804408,0.14186488929730134,0.1796452719780001
region33,0.10351822841651961,0.31695353224437006,0.9070214009817494,-0.18661748053699806,-0.051116464252711366,-0.2981203753499095,0.14732158113867408
region34,-0.5815351327084219,-0.3193082330775367,0.25733867529197796,0.18679597516552823,-0.048535530848493894,0.18298553463320813,-0.26801095473732034
region35,0.7957645087667442,0.4008031546977553,-0.20206440704819653,-0.11434034096977017,0.11469435376080742,0.6001956390643987,0.48594285021651185
region36,-0.3224369239869943,-0.7128638435567448,-0.8313742520531069,0.28336640443818367,-0.018205802165406904,-0.07672738267042721,0.21684318507936665
region37,-0.8417012466956157,-1.1828665229700859,0.16414130968529306,-0.23070742046904924,0.09097070436422529,0.19381944437152468,-0.0831457620525401
region38,0.33050302774207857,0.09885181536336389,0.30947480420417883,-0.09490609218211397,-0.013999097275812705,-0.2170658316008484,0.14718222592557406
region39,0.14676176743888047,0.45474870267264833,0.3490621069846617,0.04383435782270649,-0.1511167107515235,-0.44536620924094306,0.04414444947004631
region40,-0.1665408144683401,0.6214369130349997,0.6035502472880085,0.7314121018683457,-0.12735770008153605,-0.6401136798878365,-1.408182271189649
region41,-0.3334775576915033,0.6112689396253275,-0.03818118255373393,0.7685335190431536,0.08774997423066172,-0.25024437122287235,-1.0140489719486248
region42,1.0025359656244965,-1.1525092492953075,-0.029639102563537398,-0.04318226030647089,0.16949173865857012,0.3751549447253965,-0.7627176759713373
region43,0.9528014454698448,0.47389612409088644,-0.5576759054363901,0.5189650379781782,0.24528264784598697,2.5002974034547876,-0.1426636550213929
region44,1.470025811213653,-0.8993743875428477,-0.031788587747652725,-0.28725424885618905,0.16199485250693774,-0.13630619091438687,-0.3187937716327404
region45,1.0891882316761916,0.0011027410919291103,-0.6941430330295258,-0.09464351507540142,0.7871665338298189,1.0486016236497693,1.155474495144373
region46,0.679324731611985,0.38403630294420227,-0.9390670762613464,-0.32598416445611256,-0.1988524904832057,-1.0890796123247326,1.0081731718523448
region47,0.4991313753804511,0.9016665780174932,0.4950023786313742,-0.23358651453288265,0.003518764611716448,-0.31082177676270506,0.9820137423727665
region48,0.64235534950113,0.5172286435051093,-0.346856490651426,-0.1017080910540222,-0.4209227100083662,-0.8592417105545929,0.30666816649018863
region49,-0.6261508362298613,-1.1788287250247667,-0.5871359845471938,0.15772157921836658,0.05398558721796077,0.026027261939525315,-0.1176464286544913
region50,-0.9578078347363519,-1.5676823396561261,-0.5217241600194447,0.031010999746620856,0.010990577600026625,0.10789384265581484,-0.46343162611894395
region51,-0.28938725876877613,-0.2635688798843551,0.8289048443774275,-0.39749962259448174,0.11204299166421884,0.0405839432086611,0.5031378826337206
region52,-0.46513877960635164,-0.3267455884985673,0.19919776867022432,-0.17243482703438281,0.015409397583240076,-0.12585338392037665,0.44865844941303157
region53,-0.7543235171003236,0.5200858410690765,0.23953717550433418,0.7065030419108236,0.7575909861202251,-2.8228005434295613,0.9438310787403135
region54,-0.38151578925237656,1.59683008743051,-0.26383393698755736,-2.3615895346191893,0.7939764654515403,0.2580853245313442,-3.513997997665416
region55,-0.3301158951832508,-0.40725901071911036,-0.276486217226022,-0.18269788456871103,-0.0771457337780787,-0.3621399499778348,0.3988496180304588
region56,-0.44649920936247156,-0.7227423875296143,-0.12507455522648367,-0.06083976225032635,0.0800923204272756,-0.21246979613518166,0.22133473065993575
region57,-0.6563107298954135,0.7272036818290082,-0.47936424293335966,-0.6912442787816593,0.22476949102714827,-0.7306819280327508,1.3916362971160008
region58,-0.4649555660476644,-0.14586008201531522,-0.5720184758670249,-0.3568114746633318,0.00410414140719115,-0.4781850214925492,0.7415929682681136
region59,-0.2050966818695313,0.04551127234626684,0.3648949322941688,0.3354371741466391,0.10084635266947013,0.3198947519268263,-0.10200307002921417
region60,-0.226527567409731,-0.1725375187811351,1.0121223257348428,-0.4728770922197815,0.10815873667315111,0.1804112682036648,0.5180179710299382
region61,0.3711971722326154,0.3007031142294922,0.4180838155855596,0.34733265887894826,-0.0867266864609557,0.5527411570159696,-0.3832946371818775
region62,-0.03744407589725738,-0.024491140594148315,0.224846055397753,-0.001663319399311812,-0.17049111265361822,-0.10265665936206912,-0.1552024341779068
region63,-0.2255277600033511,0.32553327889736566,-0.053884358677456674,0.15930175169415398,-0.1861251813101304,-0.4614382201571863,-0.05844333478375903
region64,-0.4383960104313463,0.5217581018732803,-0.15158381392127313,0.4935956269262183,-0.16967573567689628,0.08264619760589104,-0.5493283742840379
region65,-0.704368054071428,0.2455020013738086,-0.2500782510938547,0.3436849283873275,-0.13458125244103872,0.8279558058682673,-0.051375265685781116
region66,-0.6597482519149507,0.05090029276235323,-0.15810115736498248,0.13293517960722637,-0.28500307023393284,1.1445887887179258,0.006998561595312747
region67,-0.6987723083379446,0.7223740784690404,-0.38293838548198994,1.3989584705888716,0.6797993932566314,-1.7974428386513706,1.1900170616407761
region68,-0.3089271608424638,0.18674326398433883,-0.03691098902631823,0.3208653788471936,-0.16012259668121048,0.23870804513782495,-0.14387011552813012
region69,-0.6755011119578131,0.13835742392508796,0.1962376430039018,0.27171580823926833,-0.07734084946388868,0.5845443476164089,-0.042443438785188144
region70,-0.6522315241239636,0.41524596515807255,-0.5734418252894216,0.41385531585185614,-0.24830499815130783,1.1175105058737462,-0.0746553349144927
region71,-0.8055580330289307,-0.09330740071276515,-0.05208803155652775,0.3178693139907149,-0.19558294192475392,0.7656254448898581,-0.2789431418664504
region72,0.6998390729179038,0.04115284925179402,0.07352082661521162,0.03646257848426696,-0.1911847840674335,-0.21009421159081434,-0.2291884745881793
region73,0.025585245540268968,0.2806081204027727,0.36678917616056933,-0.10677132126897197,-0.21572555524802578,-0.13603697162089734,0.22588945195125837
region74,-0.4613431572480503,0.40872060141528294,0.13347955153691782,1.4193515208320218,0.4227036398966235,-0.9497891620014437,0.5659466023241982
region75,0.007515523087055887,0.5462017095916978,0.001607300000611762,0.8668356188639031,-0.05320888346209431,0.47814237460146347,-0.5188301808404174
region76,0.682083462286397,-0.3611760975609257,0.5236466788985967,-0.30175355106751384,0.022653381298829805,0.21610919536191064,-0.08599660796235088
region77,-0.6998420849112248,-0.6892043222282233,0.16712160092625164,-0.15581482091808727,0.004406869672516392,0.21886397655624398,0.05058648918984385
region78,0.524518334770531,0.16017350645305672,0.2329598560006489,-0.2067738956113436,-0.2081908956223628,-0.0771049086399899,0.18151700792481473
region79,1.2503605392055375,-0.8878667903409488,-0.1719888760374475,-0.19309715958201823,0.04844050581751608,-0.03752041396303321,-0.506148443638461
region80,0.4147295256109876,-0.5087129400144195,0.41301859366815696,-0.33981466104589786,0.02708866929038076,0.06862789664998127,0.002875639906016145
region81,-0.29374288170862783,0.8369998804229158,-0.22386552711039784,0.8653280061073599,-0.10425059726903133,0.9186566033058859,-0.17362342691534421
region82,-0.7602862473039605,1.9575761644647431,-1.0064940790613905,0.5614605789021544,-0.12029666837752266,3.6123567290002785,-0.004197596324278175
region83,1.301588476034705,0.03215705058326718,-0.3323319471340298,0.587765468615921,0.6179590004996157,1.4406365118547284,0.044682517655496655
region84,0.9670766178759357,0.03157802911044112,-0.5357891235746651,0.6055278818470502,-0.0860055562172706,-0.1626163153248264,-0.7823729116754987
region85,0.9345353061718861,0.3486786327926932,-1.0598791129207894,0.6447291546466359,-0.3711387384545703,-1.2430090609051894,-0.5443516495182454
region86,0.6164791383623668,0.5370504519261918,-0.6330264832125159,0.6984183607975777,-0.2606225050019367,-1.4050389134005523,-0.5709037803295884
region87,-0.8246577431593771,-1.2810990144291914,-0.01775614254645259,-0.17277857081031084,0.07119390470622873,0.14355501980057353,-0.18084285207784667
region88,0.9374543184675412,-0.2398223588858251,-0.33621077684118766,-0.10797587265751411,-0.22241489314770213,-0.5682657121753718,-0.1369045224606434
region89,-0.6824243265978713,-1.059108614838067,-0.6541731335143987,0.13330446296537804,-0.01954443830881255,0.027353535835801343,-0.13052650016178935
region90,-0.28923650561370556,0.7870814514906597,-0.19381373668592378,1.1142880786534717,0.12106559137086904,0.38511573837504587,0.4904105783335996
region91,0.01185414591092366,0.36297666502792825,0.5442422019331821,0.45677432335624635,0.1308702500329414,-0.7198757125976064,0.23203653081339212
region92,0.4652305549530738,-0.1737145206075829,0.42513664656727834,0.0763986651217675,-0.011531214081343893,0.33066351824944595,-0.27159735316788036
region93,-0.2613157022803332,0.2944164358807956,0.39376679269114645,0.6283106660688013,0.13809284364465693,-0.4769787392940856,0.13215194762518387
region94,1.076864653160244,-1.0850852533511008,-0.14213260427116314,-0.07772882960314802,0.08276150111516045,0.4017829730116748,-0.7924923822037797
region95,0.7716083913848784,0.32383566103213685,-0.7302635469382853,1.0627519973448207,0.416235566801267,1.4705639646915218,0.9977922664422267
region96,1.5006903437829777,-0.9609368542167206,-0.17584670263202185,-0.15084065486030945,0.06474386938597468,-0.031269699709932354,-0.6812167374300737
region97,0.6702248070080691,0.2672010234773693,-1.1510495315303386,-0.15398071618160836,-0.21782557690535445,-1.1780896839329953,0.7513411011122386
region98,0.8394298624014097,0.3032912430093729,-0.8045750698310443,0.15728314291110645,-0.4078804883930259,-1.6175642173465,0.03937214263512899
region99,-0.532954054243752,-1.0944380125792825,-0.45027327842287573,0.009910960427610577,0.08539411095002687,0.16497082631492527,0.04903529629066684
region100,-0.9717510578761064,-1.5614153795785244,-0.5920528442626531,0.06145334067616247,0.01733848418934572,0.1395497114755469,-0.43294948503338815
