name,C1,C2,C3,C4,C5,C6,C7
region1,0.34137785034311446,-0.007962406831876741,0.10857707392706019,0.3968207423825709,0.28378323631122854,-0.14383298122292024,0.4477150875012988
region2,0.6786740754675968,-0.11875117419269929,-0.015835431258856374,0.19802975214007135,0.10855806988530815,-0.0044018587421351535,0.24944863045257454
region3,0.6420978058663216,0.029841873769572303,-0.21592403842748734,0.5869575099751464,0.2549040259857312,-0.15383380246384865,0.3867347956500746
region4,0.33664519001789667,0.39811241829509,-0.3978325492755143,-5.2547669760201625,-0.4369952387979458,-0.8222580552912299,-1.2923592701846827
region5,0.947942778745361,-0.4108335520638255,-0.156720072004175,-0.9284189930129738,0.5130022149261334,0.5054181450712308,0.44956730127584493
region6,0.9141082868741345,-0.1964692691437648,-0.0991072088708461,0.45353122090946263,-0.03280291213933827,-0.06571111710557533,0.17062227560688314
region7,0.3061893042805049,0.42297338032358495,0.12452712423740603,-2.314381191553034,-0.7245959912327314,0.9902814510530902,-0.3197746824019352
region8,0.5371514208426109,0.07657355497311555,-0.29578139519428176,-1.5697997775247277,0.04081709666635879,0.23836699667719885,-0.2971389881278031
region9,1.0800307875805688,-0.33976975270327314,-0.16979445620508413,0.07863130501561226,-0.14175832628568194,0.19613338463610244,-0.45972818399925264
region10,-0.31496609163252165,0.21221130344240902,0.22018129632225478,0.1634901882661021,-0.13952650553642537,0.18933060437985538,-0.391995031789396
region11,-0.1870159390061699,0.1920357181492859,0.18300435274704416,0.3416517111003973,0.4857957985764686,-0.12904151779917913,0.20608642913340433
region12,-0.496898311765716,0.03547680501259754,0.3685318462436104,0.13019397914013872,-0.044789557356520675,-0.03903475518829761,-0.2836861726916613
region13,-0.5591815511511592,0.25006109536942217,0.19583889031752685,0.13944618534615794,0.4188471157534923,0.0462394283100102,-0.23308024418265455
region14,-0.17747001595184686,0.45618592884051623,-0.3033762695168656,0.057293466099501304,0.4196785867637337,0.3232421180584374,-0.1287933850390291
