region,model_p,model_q,r2,adj_r2,delta_pred_max_age_minus_min_age,min_pred,max_pred,age_at_min_pred,age_at_max_pred
1,1.0364210141081141e-68,1.459747907194527e-68,0.14749131191204923,0.14662229184264253,1.1836317554266667,0.6920045635125073,1.9965337570026411,26.2909,97.0
2,3.845412418758714e-48,4.6330270105526677e-48,0.10532230849910151,0.10441030269736762,1.0237515958310546,0.7216954841071804,1.8632537807036478,27.209200000000003,97.0
3,3.0504760503652894e-56,4.0673014004870526e-56,0.12217258228247885,0.1212777531104936,1.0878784630516882,0.6937607955228877,1.9232560111487385,28.127499999999998,97.0
4,6.448262824328099e-30,6.787645078240105e-30,0.06622104834964249,0.06526918397487147,0.8896701133088214,0.7378883082038455,1.735608619655976,28.127499999999998,97.0
5,4.963991243808881e-27,5.01413256950392e-27,0.0598733323209828,0.0589149972876708,0.8346098367043704,0.7596237008419561,1.6976081903181521,28.127499999999998,97.0
6,7.470847524260876e-42,8.687032004954506e-42,0.09201885601378434,0.09109328909840586,0.9463127188748278,0.6922849939184006,1.7756084698560168,29.0458,97.0
7,5.017529504097781e-51,6.271911880122226e-51,0.11135911735583859,0.11045326528382615,1.0943004464992154,0.7556960867046397,1.8960564940720057,20.781100000000002,97.0
8,1.1871169368730976e-41,1.364502226290917e-41,0.09159012083503448,0.09066411688073783,0.9570818506946328,0.7405236996711836,1.7730942264563925,24.454300000000003,97.0
9,4.376534082301689e-28,4.465851104389478e-28,0.062197807061266985,0.06124184152310308,0.797816154165175,0.7253390222973508,1.6170639095613821,28.127499999999998,97.0
10,7.965174287531095e-113,2.655058095843698e-112,0.2313474601621801,0.23056392036621898,1.2785116365268538,0.7645913143242197,2.064901504843978,15.2713,97.0
11,1.853333491365856e-113,6.390805142640883e-113,0.23248908536323587,0.23170670930346338,1.300842016772002,0.7111923794264862,2.0621940151965648,19.8628,97.0
12,4.3422856891901547e-122,2.285413520626397e-121,0.24787993533534158,0.24711324821539793,1.2970713016189364,0.7571976696028359,2.075134839730412,15.2713,97.0
13,1.0660210146797152e-131,1.1844677940885725e-130,0.2646550798622245,0.26390549278767017,1.364539939080767,0.6999184891539452,2.082497898630949,14.353,97.0
