region,model_p,model_q,r2,adj_r2,delta_pred_max_age_minus_min_age,min_pred,max_pred,age_at_min_pred,age_at_max_pred
33,1.9823677158186595e-08,2.9587577848039696e-08,0.021009409599527573,0.01901146961911837,-0.004486882927767036,-0.003789140294071973,0.014604812812034872,97.0,72.2059
34,2.6303381762710285e-12,6.117065526211694e-12,0.03023338908773232,0.028254273555258336,0.01179792115376716,-0.008584539139335665,0.014194675264066424,5.17,64.8595
35,2.6352025084771843e-30,6.588006271192961e-29,0.07118415498135855,0.0692886124405041,0.04262842504367458,-0.0011233664895122899,0.043316631673709735,5.17,89.6536
36,6.518851090088209e-13,1.6067145306028787e-12,0.03165684919888778,0.029680638687048733,0.023130909188849733,-0.0041398900315190185,0.02950670314328102,5.17,43.738600000000005
37,0.019426811284006137,0.019823276820414425,0.005966800564237151,0.003938161381715211,0.0010898698887494276,3.75879240188012e-05,0.0011274578127682287,5.17,97.0
38,4.933891305454002e-16,1.5915778404690327e-15,0.03892879200015986,0.036967422187915266,0.0062392281013279646,-0.0016202362471625467,0.020588090160573606,5.17,74.9608
39,7.588938320878409e-15,2.2320406826112967e-14,0.03617443620717298,0.034207445260657,0.0019781763636163383,-0.00425233280767502,0.02729896111112206,5.17,71.2876
40,3.8655544486170964e-11,7.888886629830809e-11,0.02747866462781179,0.02549392720868482,-0.008595791482097957,-0.008030956993697217,0.0685413856414018,97.0,68.5327
41,1.2642087041275933e-20,7.02338168959774e-20,0.04946801425896885,0.04752815306357894,0.015131907837212981,-0.01851482742353474,0.08114961643443808,5.17,58.431400000000004
42,2.0754623061243057e-20,1.037731153062153e-19,0.048977589197154336,0.04703672713429141,0.012986632184717755,-0.003492589653907904,0.016230257453174326,5.17,80.4706
43,3.499603920045416e-56,3.499603920045416e-54,0.1264802370252045,0.12469754363137842,0.1058128036091504,-0.004142834613844081,0.10176143200673138,5.17,96.0817
44,9.96193285962413e-14,2.621561278848455e-13,0.033567272286529226,0.031594960597318034,0.002811426563062619,-0.0027770234472889264,0.011882410070644327,5.17,76.7974
45,1.3582977475706691e-24,1.5092197195229658e-23,0.05844786827726289,0.05652633331456336,0.07063517086132354,-0.006444757223407208,0.06591468647079954,5.17,90.5719
46,1.2359916175074893e-07,1.7166550243159576e-07,0.019088084420227358,0.01708622336802368,0.0045040494712890525,0.00839226298423304,0.024889431479616565,5.17,79.5523
47,8.507615878686957e-06,1.0375141315471899e-05,0.014588659610349497,0.012577616058533914,0.013998503759633917,-0.0004093924669300714,0.017408600471409044,5.17,80.4706
48,0.0037138339853737337,0.003868577068097639,0.007889820602949627,0.0058651059511188874,-0.00010036089469679481,0.0016095239005280966,0.010652464586439224,97.0,75.87910000000001
49,2.1458538619596614e-09,3.5764231032661025e-09,0.023327662545000072,0.021334453693051092,0.01310868924707103,-0.0016770081058603723,0.013935204514436385,5.17,47.4118
50,4.845832856234282e-08,6.825116698921524e-08,0.020072646883576573,0.01807279514252258,0.004253133853915413,-0.0010510798561133568,0.003384390169633953,5.17,44.6569
51,3.880499343399695e-07,5.105920188683809e-07,0.017880179577372868,0.015875853413245045,0.0007528358154581142,-0.0008301407226867857,0.002717357614390911,5.17,74.9608
52,2.7134545039026234e-11,5.653030216463799e-11,0.02784236283934416,0.02585836766146521,0.0056733005629947255,-0.0015066256745514548,0.008356402568049722,5.17,55.676500000000004
53,6.587529575471803e-13,1.6067145306028787e-12,0.03164617058771746,0.029669938282794406,-0.03725301418703553,-0.029258418178401177,0.13165512418154382,97.0,70.3693
54,5.477916985318826e-05,6.0865744281320285e-05,0.012575098128320694,0.01055994526735804,-0.04077090504328131,0.042353408302427016,0.14146427887148327,97.0,34.5556
55,4.168958381892595e-08,5.955654831275137e-08,0.02023053270048869,0.018231003175387617,0.0036843012805371465,0.001254196663121066,0.014431611657212804,5.17,47.4118
56,1.2117612032357444e-10,2.286341892897631e-10,0.026302285850845042,0.024315147658703906,0.004624418740662757,-0.001634226874434416,0.01266551916191821,5.17,49.248400000000004
57,5.850397693186712e-17,2.0894277475666828e-16,0.04106859612989633,0.03911159326485525,0.005605144474554173,0.009930135115664152,0.09384565412254613,5.17,55.676500000000004
58,6.503963261326532e-15,1.970897957977737e-14,0.03633026915211757,0.03436359623201979,0.00624410621214266,0.007909164652043051,0.04893522849093698,5.17,41.902
59,1.1286341604006927e-21,7.05396350250433e-21,0.051853163238202105,0.04991816969379026,0.02374324584685629,-0.008342126387533599,0.028391577041442243,5.17,74.9608
60,3.4853816976007423e-09,5.713740487870069e-09,0.022823277201802994,0.020829038992010718,0.0019760590077908314,-0.0011288292276795766,0.0027375275801664787,5.17,79.5523
61,1.938801057619366e-24,1.9388010576193658e-23,0.05810029517713744,0.056178050881580566,0.02971047665675591,-0.005445124575427195,0.02470028057172114,5.17,92.4085
62,1.0939550761005953e-05,1.3023274715483276e-05,0.014318238266480376,0.012306642834371107,0.005626305481503072,-0.005608807829858011,0.01027401801456133,5.17,74.0425
