region,model_p,model_q,r2,adj_r2,delta_pred_max_age_minus_min_age,min_pred,max_pred,age_at_min_pred,age_at_max_pred
1,8.275936209085703e-98,2.853771106581277e-97,0.20826947272489782,0.20665369613862206,-0.4110758106422753,-0.5397853302628189,1.4849571858876125,97.0,46.493500000000004
2,7.361534021819628e-88,1.291497196810461e-87,0.18946587414762772,0.18781172287037795,-0.7854219932693325,-0.8702792154551797,1.4487396059135929,97.0,49.248400000000004
3,1.0702920005387627e-98,3.9640444464398614e-98,0.2099265789076088,0.20831418417068548,-0.3721510840643595,-0.5470879114308278,1.4622743720762985,97.0,48.3301
4,1.555050398744697e-65,1.570757978529997e-65,0.14558725880219214,0.14384355933035986,-1.3935854084809565,-1.3361435107709878,1.4692233406274853,97.0,55.676500000000004
5,3.4000387226595045e-70,3.541707002770317e-70,0.1549450932437294,0.15322049139320637,-1.1360890556324774,-1.1154822776177342,1.4562967193349001,97.0,52.921600000000005
6,1.2893631701395793e-91,2.8029634133469117e-91,0.19661871503997264,0.19497916139719706,-0.6668060355269794,-0.8301676860916644,1.477745913058286,97.0,50.1667
7,6.04770918394504e-77,6.951389866603495e-77,0.16831121809126726,0.16661389404655558,-0.8011883981223287,-0.7424485317669319,1.3926886781663506,97.0,47.4118
8,1.928939530052355e-81,2.5719193734031403e-81,0.1770936713352398,0.17541427066449533,-0.9736348517395742,-0.9785273100047214,1.4558985844318433,97.0,50.1667
9,9.926240519869075e-81,1.2725949384447533e-80,0.17571035632006327,0.1740281325574511,-1.0633402743011588,-1.133430884747928,1.474454540585592,97.0,52.921600000000005
10,9.364325452220593e-89,1.7026046276764715e-88,0.19117684688451841,0.18952618738836435,-0.9976823403992432,-0.8383790933016597,1.32163708534973,97.0,42.8203
11,7.670530052840327e-107,4.261405584911293e-106,0.22495653937420468,0.2233748180259888,-0.6432270372751807,-0.7649883880073008,1.4095932718357347,97.0,44.6569
12,9.376344730091041e-91,1.9135397408349064e-90,0.1949837726902116,0.1933408824303957,-1.0427832392051049,-0.8205076658766333,1.3448468771787296,97.0,40.9837
13,1.0116390367450047e-104,4.8173287464047846e-104,0.2210721901580639,0.21948254156654967,-0.874995727245032,-0.8626831616168507,1.4003607836098246,97.0,41.902
14,1.3518598952736803e-123,1.3518598952736803e-121,0.25496789951338694,0.25344742583892443,-0.5159093008388992,-0.8316449572534903,1.474151459937373,97.0,44.6569
15,1.9229180201273865e-120,9.614590100636932e-119,0.24941118691387898,0.2478793730096216,-0.504774732795868,-0.8572539443806781,1.4866588685233473,97.0,46.493500000000004
16,5.950034334352007e-93,1.3522805305345471e-92,0.1991467177650188,0.19751232331147806,-0.6016167571288926,-0.6359169584934358,1.4234122254479846,97.0,46.493500000000004
17,7.305950975478201e-107,4.261405584911293e-106,0.22499518580001843,0.22341354332205932,-0.7817750940632991,-0.9239697605326181,1.3884756262233922,97.0,42.8203
18,8.800731188070725e-98,2.933577062690242e-97,0.2082196074461985,0.2066037290940479,-0.693782750663129,-0.833622612187021,1.4833538539076565,97.0,47.4118
19,6.978851458171044e-115,1.1631419096951741e-113,0.23951044754815465,0.237958428053355,-0.5676079797557071,-0.8636301938548758,1.477394844370307,97.0,46.493500000000004
20,1.092745146630305e-106,5.751290245422659e-106,0.2246756251684936,0.22309333052598035,-0.47385412870495636,-0.6817268912628656,1.5044349593247293,97.0,48.3301
21,7.794406681108388e-120,2.5981355603694627e-118,0.2483351838319957,0.24680117400308144,-0.37638717958046236,-0.7003417828500375,1.4899608993523006,97.0,46.493500000000004
22,9.353081227807268e-96,2.8342670387294752e-95,0.20442588717612942,0.20280226653771338,-1.3665106507067024,-1.1077470507989542,1.421414359186496,97.0,41.902
23,1.613040936519951e-117,4.032602341299877e-116,0.24422117557697143,0.24267876981284275,-0.8569435863105803,-1.1078208095831248,1.4755419645179622,97.0,44.6569
24,2.509064192916081e-99,9.650246895831082e-99,0.2110996533554863,0.20948965264804853,-0.7999327256097738,-0.8361775222940091,1.3705810334549213,97.0,43.738600000000005
25,1.4460557132839568e-82,2.0657938761199384e-82,0.1792764241052548,0.17760147803200022,-1.0407363104603242,-0.7473620166666368,1.3936581428108972,97.0,42.8203
26,2.755662133177557e-87,4.6706137850467065e-87,0.1883686354865053,0.18671224494668182,-1.4059853610890776,-1.0170152672740809,1.4786926131926856,97.0,43.738600000000005
27,1.4698988986693845e-91,3.1274444652540095e-91,0.19651083238312428,0.1948710585716612,-1.6687213018964826,-1.374489704895468,1.506486174241565,97.0,44.6569
28,3.031674988709811e-95,8.193716185702193e-95,0.20346682652346548,0.20184124861841135,-1.598704096360049,-1.4847890725069783,1.4989001488377989,97.0,47.4118
29,1.8325374964075042e-113,2.29067187050938e-112,0.23696193072666105,0.2354047101771236,-0.43468150278523954,-0.8284484792370626,1.4533129260505617,97.0,48.3301
30,4.6956124113424896e-107,2.934757757089056e-106,0.22534592365055073,0.22376499696412322,-1.0266976452501686,-1.1438741899922489,1.4613873480517563,97.0,44.6569
31,4.775227523358249e-81,6.201594186179544e-81,0.17632853672765292,0.1746475745577093,-1.6880044719838554,-1.104249410634012,1.5355043814468956,97.0,45.5752
32,1.285186597288517e-94,3.2129664932212925e-94,0.2022872810054408,0.2006592958646356,-1.002273438701017,-0.7912121307617652,1.51328832841599,97.0,44.6569
33,2.976855362983237e-87,4.961425604972061e-87,0.18830440728433318,0.1866478856665461,-0.8459057045348805,-0.6872464014368345,1.3641421795736792,97.0,43.738600000000005
34,1.1193972484080108e-113,1.5991389262971584e-112,0.23734687777339425,0.23579044283007466,-0.46289377165480594,-0.7028216283897666,1.4984142539934633,97.0,46.493500000000004
35,9.155427959827087e-88,1.5785220620391532e-87,0.1892846993969277,0.18763017837528873,-1.6123888705165528,-1.212394369532011,1.4920218299326573,97.0,43.738600000000005
