region,model_p,model_q,r2,adj_r2,delta_pred_max_age_minus_min_age,min_pred,max_pred,age_at_min_pred,age_at_max_pred
1,7.994697412478642e-67,1.1260137200674143e-66,0.1481861805705338,0.14644778502067768,1.3966234983870731,0.6970402186377105,2.1768419605833964,41.902,97.0
2,4.46319386113251e-49,5.377342001364469e-49,0.11166223514062179,0.10984930092662304,1.7286057489578206,0.6849261212232728,2.5256152821043267,60.268,97.0
3,1.9510148735887693e-54,2.601353164785026e-54,0.12286312688575496,0.12107305163450133,1.3123604176392871,0.7024110244810756,2.1505575393033007,44.6569,97.0
4,5.631152234083658e-35,6.256835815648509e-35,0.08144491885827576,0.07957031665186409,2.0697660901160106,0.5853307512363648,2.8116334429034944,64.8595,97.0
5,2.823185763055362e-31,2.9717744874266966e-31,0.07332640820565828,0.07143523761015957,1.9271308820590352,0.6191152647229716,2.692177149233955,64.8595,97.0
6,9.246276075189995e-41,1.0627903534701142e-40,0.09397572995069547,0.09212670082814589,1.3249069407135707,0.6900246001101072,2.156668837832281,56.5948,97.0
7,1.3153054427194867e-50,1.6441318033993584e-50,0.11487663684012717,0.11307026262959674,1.630956893226048,0.7238499722603251,2.354806865486373,5.17,97.0
8,1.952595281158952e-43,2.2704596292545957e-43,0.09970690914862657,0.09786957631015436,1.7707622749825578,0.6953209366544395,2.5348589020804377,62.104600000000005,97.0
9,1.0476673006267827e-29,1.0913201048195654e-29,0.06985752743433393,0.06795927749032238,1.5837252165955027,0.6482046786744817,2.360951904889867,63.9412,97.0
10,8.706262704673437e-114,2.902087568224479e-113,0.23754308444974015,0.23598704992820896,1.9079433656866376,0.7369531244587668,2.6448964901454044,5.17,97.0
11,1.4544371803588827e-112,4.407385395026918e-112,0.23534200242204273,0.23378147589637344,1.7082660363700752,0.724944131918896,2.4871975386183,22.6177,97.0
12,1.400628159693568e-123,6.0896876508416e-123,0.25494087636955687,0.2534203475458212,1.9535693289343385,0.7207207151061741,2.6742900440405126,5.17,97.0
13,1.1082224562563473e-132,7.915874687545339e-132,0.27074950231517303,0.26926123599336726,1.9839810316679438,0.6968215490791381,2.711329135687999,15.2713,97.0
14,9.83236916754438e-120,3.641618210201622e-119,0.24815645769499906,0.24662208311886635,1.7869404629620174,0.6834796281191428,2.6061172404114994,24.454300000000003,97.0
15,5.5423732550580986e-99,1.179228352140021e-98,0.21045898512379035,0.20884767693016537,1.301392128060792,0.6687306820686479,2.1727203419413783,30.882399999999997,97.0
16,3.587572218509057e-73,5.519341874629318e-73,0.16086664937812778,0.15915413233604225,1.734384280518749,0.7496531559789408,2.48403743649769,5.17,97.0
