region,model_p,model_q,r2,adj_r2,delta_pred_max_age_minus_min_age,min_pred,max_pred,age_at_min_pred,age_at_max_pred
1,3.992734913426942e-96,1.4787907086766453e-95,0.20296544060625632,0.20174611185654623,-0.08428880195489297,0.04947841185458657,1.5426418767248116,92.4085,33.6373
2,3.754611256078186e-86,7.361982855055267e-86,0.1840371959921805,0.1827889102134841,-0.46526632357840253,-0.26038474692042257,1.4876217442310304,97.0,35.4739
3,1.058342652912558e-97,4.409761053802325e-97,0.20591686725020797,0.20470205368659267,-0.09573369067278226,-0.023485745996037366,1.495030415338384,95.1634,34.5556
4,4.139467134112196e-64,4.139467134112197e-64,0.14057019779254987,0.13925541482129922,-1.0718901577629343,-0.7233161503921668,1.470611546696205,97.0,37.310500000000005
5,3.688126274008042e-69,3.8417982020917106e-69,0.1507325412810988,0.14943330498525131,-0.8473521227983097,-0.5654402984539182,1.462921208358242,97.0,36.3922
6,7.216456931275669e-90,1.760111446652602e-89,0.19114277634303567,0.18990536090653842,-0.340196786692713,-0.20797919126174236,1.5126298799298756,97.0,35.4739
7,6.011164116611939e-76,7.071957784249341e-76,0.16419914466236996,0.16292051000351582,-0.5191528806500281,-0.2051727052830543,1.4391878586753193,97.0,33.6373
8,5.258880324998436e-80,7.203945650682788e-80,0.17214622125985413,0.17087974429084818,-0.6667417761536195,-0.39389799698265193,1.4876112315397951,97.0,35.4739
9,6.826475277432864e-79,8.751891381324185e-79,0.1699736570323962,0.1687038564057246,-0.7305939169108708,-0.4995512380328506,1.492732887192369,97.0,36.3922
10,6.287778849002777e-85,1.1031190963162768e-84,0.18168319384705645,0.180431306841213,-0.6010842751757433,-0.08342516553522117,1.4183151410648884,96.0817,30.882399999999997
11,4.202680969829704e-102,2.626675606143565e-101,0.2140973434846143,0.2128950446730149,-0.19550352385450565,0.029463010382169585,1.5126104587771465,90.5719,31.8007
12,6.747360802862533e-87,1.3494721605725066e-86,0.18546753174516117,0.1842214341394678,-0.6388181324648681,-0.056438452577964426,1.4465856653685802,95.1634,29.964100000000002
13,1.57570557437847e-98,7.503359877992714e-98,0.2074608523893775,0.20624840086320106,-0.3750578066849597,0.03066482213436217,1.5251547086411397,90.5719,30.882399999999997
14,2.691300602578631e-116,2.691300602578631e-114,0.23990509607193022,0.23874227877882248,0.028606913469752637,0.08434221484288784,1.5990365817608199,88.7353,32.719
15,4.917844241919485e-115,1.6392814139731617e-113,0.2376457693890014,0.23647949570627158,-0.023011144868453126,0.016484569073156763,1.581991809418172,91.4902,33.6373
16,2.4443331580291906e-91,6.432455679024187e-91,0.19393647419930304,0.1927033326503983,-0.2903006019097477,-0.047833826816791714,1.4801391041323804,95.1634,33.6373
17,1.444008556478001e-99,7.600045034094741e-99,0.2093939517353599,0.208184457525878,-0.23412680968916083,0.03631604473801886,1.5229357756494122,89.6536,30.882399999999997
18,3.626311339785599e-95,1.2951111927805712e-94,0.20116632238095533,0.19994424128311883,-0.3209322723138896,-0.12334487587423482,1.5455631919809747,97.0,34.5556
