region1,region2,region3,region4,region5,region6,region7,region8,region9,region10,region11,region12,region13,region14,region15,region16,region17,region18,region19,region20,region21,region22,region23,region24,region25,region26,region27,region28,region29,region30,region31,region32,region33,region34,region35,region36,region37,region38,region39,region40,region41,region42,region43,region44,region45,region46,region47,region48,region49,region50,region51,region52,region53,region54,region55,region56,region57,region58,region59,region60,region61,region62,region63,region64,region65,region66,region67,region68,region69,region70,region71,region72,region73,region74,region75,region76,region77,region78,region79,region80,region81,region82,region83,region84,region85,region86,region87,region88,region89,region90,region91,region92,region93,region94,region95,region96,region97,region98,region99,region100
3.7758750502159266e-05,0.00472692885355952,-0.0001844565725086511,0.016066561633488297,0.015708430239725124,0.00014208723528263967,0.007917784489696933,0.013932315103056592,0.0024206770343723205,-0.0005085311613428622,-0.0005008440182567853,-0.0004861469781984873,0.0005116980204806776,0.001772267265418015,-0.0004825407975939111,0.0025734579114479184,-7.28286355944352e-05,0.0029616994783853157,2.0613117531986802e-05,-0.00024188451984641368,-0.000509276027267358,0.0008478868851838905,-0.0002908679571840267,-0.0001791703832008107,0.0011237685230972572,0.0015685276120499525,-0.0004569596611680993,-0.00015854789925739965,-0.0003606137540972387,-0.00019972988030270145,-0.00022730141499982537,0.001835073635351292,0.0008029663277502319,-8.131163026869892e-05,-8.74165498421231e-05,0.0004545216967433152,-0.00024689706198177674,-0.0005093334844221697,-0.0005094071023745705,0.0009781910078408007,0.004131399764817911,0.001126260687433489,0.002161535732298936,0.00022491683005809726,0.0004326296647660932,-0.0003644248713285947,-0.0005054386565843672,-0.0003060484142520803,-0.0004245367199862127,-0.00012469301096795782,-0.00016296632095458286,0.0002246497049467333,0.005255230286112522,0.026152719390155732,0.003927259345477663,0.00039466674585586503,0.011521967856813031,0.00639780161721204,-0.0004932962513479744,0.00031787318925269314,0.0008419416986042982,0.00016320971160743714,0.0008281892123302992,0.001491168846300961,0.00036658676092482523,-0.0005013901621591099,0.00285440282320637,-4.582554790033555e-05,0.0003419077019878314,0.0016683426636699972,-0.0003754577589478725,2.116433295584752e-05,-2.5808530847992728e-06,7.838775941393372e-05,-2.8794502508366904e-05,0.00014794080584867864,-0.0004033496130237957,1.5205064591850004e-05,0.0023746497855617887,-0.0001253231273095068,0.000516561228785628,0.0038576376681133118,0.0019214832300620266,0.0006496688308790244,1.293060512597144e-05,0.00021283844151220865,-0.0004463042569053943,-0.0003313471510046906,0.0001947174522404227,0.000709729914731172,-1.6199191417598513e-05,0.00011682440461513455,-0.0004701818700094673,0.0022127255703739968,0.0001097285364964895,0.0009495325166898327,-0.0003354796732715215,8.197957117106469e-05,-0.0004541006581566531,-0.00028991245228660034
