region,intercept,beta_age,t_age,p_age,q_age,r2,adj_r2
1,0.0005753697450529556,5.828483584617716e-05,4.523228404031935,6.454265721936904e-06,1.403101243899327e-05,0.010315105608707742,0.009810936024198691
2,0.035382710895941305,-5.44757281488797e-06,-0.12834361259355598,0.8978901995522383,0.9353022912002481,8.391209716074322e-06,-0.0005010288660813877
3,0.003456054700667059,4.55669605016232e-05,3.6898230088532693,0.00023052303451781252,0.0004116482759246652,0.006887934806071194,0.006382019337301981
4,0.4382702478439574,-0.0015252415610432645,-4.96547233297729,7.445951058559634e-07,1.6922616042180988e-06,0.0124045189599582,0.011901413773488523
5,0.11334357566015708,-0.0005775420972038208,-6.390964064393388,2.0535633006718037e-10,5.867323716205154e-10,0.020383030354362175,0.01988398961587734
6,0.013962658966614618,6.745417319570136e-05,2.3258547189200285,0.020127702412747327,0.027199597855063956,0.0027482085908574483,0.002240184244749921
7,0.23861549100410123,-6.812365301562462e-06,-0.03626245757064595,0.971076771768685,0.9808856280491768,6.698751645606293e-07,-0.0005087541340687007
8,0.20575428132762352,-0.000479484013285712,-3.38601277362206,0.0007231356352877903,0.001185468254570148,0.005806677770465951,0.005300211483033723
9,0.06898877319820379,-0.0001172487819847567,-1.540907694484673,0.12350042878365342,0.1452946220984158,0.001208114101376112,0.0006993051936335926
10,0.014414918375578345,0.0003777599900588124,9.451400633475188,9.166226001135659e-21,4.824329474281926e-20,0.04352566039313199,0.0430384090739232
11,0.0006244803053277364,2.6916962562337607e-05,3.5027530795182984,0.00047078099499943925,0.000797933889829558,0.006211446340845694,0.005705186252379479
12,0.005373392465982699,0.00034163890460776945,10.842250110156964,1.2142080067881452e-26,8.094720045254301e-26,0.05650147295366292,0.05602083182933981
13,0.012459249849125543,7.687285320958518e-05,2.057215221890664,0.039797371554397304,0.05102227122358629,0.002151314222162304,0.0016429858035286182
14,0.04285010513195697,3.318230737993316e-05,0.4530541527917945,0.6505598187197906,0.7071302377389028,0.00010455252425556338,-0.0004048185646265967
15,0.01763116573517769,0.00021492798888826585,4.986774333933098,6.679565945755737e-07,1.5533874292455202e-06,0.012509844355942712,0.012006792824794443
16,0.08692792927439456,0.00022662643777742288,2.4154303059972273,0.01580745038602361,0.021654041624689875,0.002963328885813743,0.0024554141272227215
17,0.035251841295381406,-7.346394628485354e-06,-0.1078408721699603,0.9141329413830365,0.9424050942093158,5.924393689071827e-06,-0.0005034969387645027
18,0.062245009209760616,-1.338343616655294e-05,-0.1548009551203871,0.8769941524582199,0.9231517394297051,1.2207357706128796e-05,-0.0004972107740526255
19,0.012655617524589742,6.762709203744645e-05,1.8036721791843733,0.07143597289070945,0.08819255912433265,0.0016545342557191534,0.001145952765273739
20,0.011393151356511198,8.972681153654317e-05,2.695628803276582,0.007085553667845138,0.010268918359195852,0.003688036598017086,0.003180491023181631
21,0.027890560933393805,0.0001821581365066292,2.9346334506848595,0.003378192776845178,0.005042078771410713,0.004368036494437955,0.0038608373281080466
22,0.002935215361546632,0.00024655467802605334,8.907257192601351,1.1646582914432786e-18,4.479454967089533e-18,0.03884723433929438,0.03835759971593178
23,0.005186306498036007,3.3990978945746296e-05,1.5762035837308828,0.11514002586527727,0.13872292272924971,0.001264023115597146,0.0007552426892678543
24,0.03271545054693971,0.00026956827536404887,3.999335534460293,6.587394730104915e-05,0.00012916460255107677,0.008082227224113114,0.007576920156983302
25,-0.00015716695601678194,8.126082339851532e-05,9.084097472197165,2.481293091688348e-19,1.0338721215368117e-18,0.040342208106514454,0.039853335059192196
26,0.00011234038109989766,0.00015788782795769722,13.659151944231667,1.206662383249143e-40,1.508327979061429e-39,0.08679513612680922,0.08632992733217182
27,0.01468420566306368,0.000506500766124606,9.311591060694818,3.26160538164005e-20,1.553145419828595e-19,0.042301549385219905,0.04181367447405593
28,0.0007574941559261921,-3.698603061062241e-08,-0.00660268873323006,0.9947325257849966,0.9947325257849965,2.2208608063678525e-08,-0.0005094021305622753
29,0.005593265925030583,2.5373247117835004e-05,1.3558803171978084,0.17529320431353904,0.19919682308356707,0.0009356552802836093,0.00042670757538310067
30,0.009632133014318249,0.00017081039571162563,5.192633298499759,2.2879739069217877e-07,5.459513638199998e-07,0.01354971655405346,0.013047194759124303
31,0.0003085526086494511,5.07377560271429e-05,7.990784866837846,2.264682909823051e-15,8.088153249368038e-15,0.031503347327830666,0.03100997154959728
32,-0.00023053048089705655,7.889475706313806e-05,13.50779444819863,7.982385797295628e-40,8.869317552550697e-39,0.08504491689855931,0.0845788164996284
33,0.011662764542892499,0.0001574513642323712,6.376979381518814,2.2458594890407285e-10,6.238498580668691e-10,0.02029573229834103,0.019796647088100805
34,0.019145438622854172,0.0001723958060158092,3.900687913734044,9.914886452227688e-05,0.00019067089331207095,0.007691460930048244,0.0071859547970528626
35,0.009527629129681909,0.0008260021655522175,14.034403753210304,1.0356278511099814e-42,1.7260464185166355e-41,0.09118876247170549,0.09072579189731511
36,0.04513613547944049,2.4201538694379883e-05,0.3379025843844092,0.7354727311226316,0.790830893680249,5.8161750245533383e-05,-0.00045123297122651174
37,0.00013613627632178265,8.654794942093646e-06,3.7529266028828814,0.0001798598834863132,0.0003270179699751149,0.007123852513745033,0.00661805722720088
38,0.007990919895921173,0.00040212466163057955,11.925663595188945,1.052176090968844e-31,9.565237190625855e-31,0.0675565280972994,0.06708151868726231
39,0.016698978049877446,0.00039998971830625666,8.529753019578292,2.88345091466255e-17,1.067944783208352e-16,0.035739382341124504,0.03524816450227641
40,0.07815944571306703,0.0005120271340718824,4.602748668956911,4.4363240001478115e-06,9.858497778106247e-06,0.010677075049222884,0.010173089860760931
41,0.13671864317926757,0.0001664876042308101,1.1985918272489036,0.2308313751832195,0.2564793057591328,0.0007313152035496318,0.00022226340283826307
42,0.0012093606236801995,0.00036724558789050905,10.921675043175,5.337649636295994e-27,4.105884335612303e-26,0.05728471421276227,0.05680447209060879
43,0.0003559542462353444,0.0019753529674901853,21.447441644608684,7.498251939223046e-92,7.498251939223045e-90,0.18984487366319402,0.1894321609141687
44,0.0018336442979671843,0.00022457456107470987,9.69334640088491,9.794202438260033e-22,5.4412235768111296e-21,0.045679507813501274,0.04519335371661559
45,0.011265799899817545,0.0012813554684912882,13.680599981899851,9.21948464091076e-41,1.3170692344158228e-39,0.08704418226403743,0.08657910033956673
46,0.0234399276313217,0.00018692431456116085,2.9687799779326647,0.00302606017271435,0.004655477188791307,0.004469821241476435,0.003962673926775184
47,0.014085098857243473,0.0003079618857483004,6.199521942090367,6.884950420939736e-10,1.8607974110647935e-09,0.019203266718694212,0.018703624979885647
48,0.01038366760677478,7.79920478870512e-05,2.072557692518095,0.03834370778581601,0.049797023098462345,0.0021834520532807433,0.0016751400064408672
49,0.01592492883934192,9.641692961273421e-05,2.442507533504684,0.014673279255689165,0.020379554521790508,0.0030299373004774033,0.002522056473834744
50,0.004338125172299399,2.557102502227357e-05,1.9828216736368482,0.047526537518426296,0.06016017407395734,0.001998840135490232,0.001490434042843991
51,0.00056096189292824,4.810635434009235e-05,5.6662923723709655,1.674931923406361e-08,4.29469723950349e-08,0.016092806728329134,0.015591580445460274
52,0.01142934086505956,7.142039705712518e-05,3.3364858416907124,0.0008642712584722623,0.0013718591404321624,0.005639003367002293,0.0051324516621459315
53,0.179551731213566,0.0004233068103846135,2.7186739745898127,0.006612098250078121,0.009723673897173707,0.0037511273012433843,0.003243613866348416
54,0.33324365506617154,-0.0018845312692863441,-8.967795699235532,6.880944548788506e-19,2.7523778195154023e-18,0.03935622935590111,0.0388668540269943
55,0.024170389999118275,2.7216654271062664e-06,0.07276395912045379,0.9420013643210731,0.9612258819602786,2.697187705735793e-06,-0.0005067257887652055
56,0.018257790723259476,4.870492069584825e-05,1.5410938006878225,0.1234551349799671,0.1452946220984158,0.0012084055911194547,0.0006995968318689316
57,0.18150297752433084,-0.00032270303995555626,-2.5971393093451054,0.009470600297546329,0.013529428996494756,0.003424368198980954,0.0029166883050425474
58,0.09508897824744339,-0.00031066642987111307,-3.786901381059481,0.0001571238644290424,0.0002909701193130415,0.0072524793704280555,0.006746749609536806
59,0.02209643621506556,0.0004733829244119512,10.877893237575801,8.402140264155169e-27,6.001528760110835e-26,0.05685241796464158,0.056371955620252656
60,0.00010665691933736397,5.778709916681288e-05,7.239420016804158,6.437872403105849e-13,2.0118351259705778e-12,0.026004248726771317,0.025508071573804858
61,0.0029914146473523514,0.0005457940155012937,14.206820710899901,1.1235532575764886e-43,2.2471065151529772e-42,0.09323291189098193,0.09277098265608175
62,0.011376521294574974,0.00011427574219714906,2.943997010603309,0.0032780912052750785,0.0049668048564773925,0.00439583250010378,0.003888647493736075
