name,C1,C2,C3,C4,C5,C6,C7
region1,0.39891063988225095,-0.3040351890207055,1.542170980340949,-0.5102021471794824,-0.18039693407052232,0.9965767538922411,0.6838643209941662
region2,0.20603081340136423,-0.3350329548490267,0.34976882558628414,-0.7203017101510861,0.08489078676915258,-0.40591131096451716,0.4631047373904928
region3,0.09848010139151857,-0.6717800941883816,0.4948060080211292,-0.2014872241576342,0.10667925611852784,0.04467477315320946,0.6097076489593126
region4,0.48130730565801255,1.0789070776111138,-0.9674726583728942,-1.384200912826416,0.5237035707203398,0.04572899597532654,-0.4894633794310423
region5,0.08768244107591765,-0.170747299347583,-1.6083589541649528,-1.0617266899864624,-0.602735799733967,1.8211143802341456e-05,-0.7299333610039583
region6,0.16631784251425807,-0.6866731149166801,-1.229648267965573,-0.1382695057148737,-0.14787726903357687,0.5047063588195618,0.012410878744117214
region7,0.3522398176498196,0.21671949631512438,0.034871981269159934,0.03584973656957402,-0.37847950679102954,0.5336469236491198,-0.0033943516823454795
region8,0.5381907528857802,0.6542535297241352,-0.678645060594624,-0.32556274938398355,0.2884375830411841,0.029712183151576727,0.11942346667351686
region9,0.5209144834260745,-0.47624699452413144,-0.857116264508226,-0.23446454318176468,-0.12701274171852953,0.3155720983033518,-0.19292757814814046
region10,0.17566657924896267,0.17195269121658774,0.5044352151364137,-0.24576280160479247,-0.36147540409344153,0.24055681118124414,0.11711273005118525
region11,0.4684845937082556,-0.7091876908897639,2.112099907512532,-0.5338106931022738,0.22072533591005344,0.221068020803089,0.6931605875733144
region12,-0.1257477057804523,0.15615162166297514,0.8174554530465444,0.28397701285267013,-0.18856211356274788,-0.08129134887619838,-0.33533009820468956
region13,-0.027533241416533367,0.8394181665334502,1.054797810562379,-0.21537820189619575,0.032314203824533864,-0.3634515274041869,0.13657306670831415
region14,0.43610126287799306,0.32033636479430827,0.9072955075469311,-0.440761774798549,0.16899800917788188,-0.6250686932507898,-0.008444442592468092
region15,0.6115291622530198,-0.09278408196112176,1.004863575484838,-0.14344189663193835,0.14821931294282226,-0.9752977621599761,-0.32408672080173784
region16,0.34693650988022573,-0.02566506899090652,0.7516587744821042,-0.04602845945077261,-0.28657573471103703,0.30916817726277274,-0.1828834383888043
region17,-0.11962046687603262,1.1199834743561765,0.5732697896738386,-0.02224309028037863,0.6667402117512834,-0.2817690851470985,0.2261001730658865
region18,0.6946119566099663,0.21848851088819138,-0.41092431802664015,0.07294543815725003,-0.03901431049621589,-0.24893912288097417,0.1640112878876978
region19,0.5457090681143553,-0.22001035513281816,0.6848210439497805,0.09136686944752172,-0.002177836700681087,-0.6263657598982845,-0.12765565126853004
region20,0.5498196412972823,-0.7730310534349853,-0.5716263011174879,0.35319539888738316,-0.30406454307988,-0.6999512457084128,-0.32704373799549347
region21,0.5717654590182406,0.06552655069563672,-0.14359118478033744,0.06345478389082965,0.06547883544669816,-0.9440362788883851,0.13473203734551156
region22,-0.2248027510558505,0.34753889834600615,0.7823945831457535,-0.056645934418069865,-0.7440885509692831,-0.09241494469748973,-0.11230795088039512
region23,-0.16966249250067647,0.16888725104297075,0.578508214909909,-0.017367277117172245,-0.8196691007615853,-0.4472544445497304,0.11670201276335153
region24,-0.15521767716547197,0.9728506973170931,0.38119912313818927,0.20330216078590335,0.19196886509639818,-0.06072916788061462,-0.05471970927027578
region25,-0.844001431290367,-0.21493866885384832,1.3120091472612323,-0.4540196718368476,0.15194968457655342,-0.0004342930678375224,0.3616900281359897
region26,-0.6631387290266632,-0.08435928210386853,1.4813046592799652,-0.4338520927663683,-0.5590975091237813,0.015654299546311243,-0.5585585251566445
region27,-0.9620663743889448,0.21045752579133742,-0.12804069884068411,0.1601959257967058,-0.017146296460973556,-0.09818785973091325,0.4226427143538107
region28,-0.8282111925033132,0.008780239844040694,0.025203703652324445,-0.058730260463103715,0.10535266279820393,-0.5908457387885837,0.0763340080705478
region29,0.27673804851535827,-0.7984082155064558,0.10247737281802105,-0.18424002015518195,0.41259220710390176,-0.49447708002329943,-0.5192867352662952
region30,-0.33602659960693415,0.33006882141475213,-0.32311398579378175,0.08148335152781222,-0.6507758259957284,-0.650105529740278,0.16964816064373872
region31,-0.8964882966895515,-0.7983159474460848,-0.49156043253706,-0.20183146759451953,0.28589628626842345,-0.1290180769384518,-0.5029745929202031
region32,-0.5041001749212595,-0.4079232284051096,0.6107383015246527,-0.3400336272215545,0.04208551862117847,-0.28984519357938443,-0.043045096598999605
region33,0.04583010101587133,0.5650744007953006,0.892215266846734,-0.019241073583422082,-0.3569850132941547,0.6632683470834867,-0.5671546369388204
region34,0.3934051856153211,0.2088943673856845,-0.09389838723177307,0.11821540993725789,-0.11544420200274555,-0.12229409487283163,0.12184430343621733
region35,-0.7327207405845152,0.23007530496857861,0.4169097798673402,0.07835041853267691,0.003589277415491798,-0.18598701773218437,0.11791947517264197
region36,0.6755199129684809,-0.5989904120673011,-0.8772608244743263,0.3284745414102694,-0.3089149779400586,-0.09283747080437753,-0.03353210610628006
region37,0.5853124891481216,-0.839300409421273,0.3217389735124166,-0.31701085654643213,0.00038468730657196035,0.14774501826756187,-0.018495055806634367
region38,-0.09233523725029334,0.01578553250685055,0.7640212758483226,-0.0761998799872162,-0.1432907030616146,0.3069925015840316,-0.5988279243643413
region39,0.15032891855833086,0.44293061811725487,0.6051522980958912,0.14070323513329586,-0.5035233088962437,0.3497968673026939,-0.1444162691463584
region40,0.07333200999878013,0.776350612696948,0.2505040147098858,0.13906765685650951,-0.09411932379335854,0.24459035654036343,0.12632278100424668
region41,0.10056790716204501,0.755522472521391,-0.24626241405152482,0.25679700019649426,0.17877036533673216,-0.0741155085750366,0.20059235261150157
region42,-1.3887937749442185,-0.3100378011285229,0.5610220107200581,-0.1558893706237425,0.016586648637524185,0.19467023241006445,-0.3735239230718303
region43,-0.9566963620977291,0.14798573963977718,-0.3105245362858196,-0.16651633747266836,0.27765243546644536,0.03266620665696928,-0.1589695881723957
region44,-1.0913914128885829,-0.736476714041592,-0.7934562060932192,0.13214107520274998,0.08519811005095411,-0.26753394422569005,-0.273530439222766
region45,-0.8159275401667405,0.27118230596654025,-0.6151974835735154,0.24605948662064372,0.5039191306956751,0.48367112172173393,1.0534142602254886
region46,-0.7295143047528974,0.36974055872595896,-1.2864017275796271,-0.01885364243767379,-0.3843330656448558,-0.02398206054800291,0.5353000433053644
region47,-0.43099369151302497,0.7910505876482324,-0.7510500369336836,-0.43283194200917585,0.005206582486591143,0.04732205081991868,0.37009556862551346
