region,model_p,model_q,r2,adj_r2,delta_pred_max_age_minus_min_age,min_pred,max_pred,age_at_min_pred,age_at_max_pred
1,2.9317837995693444e-05,3.532269638035355e-05,0.011993181829961341,0.010481697661419598,0.005744548751998169,-0.00033589002186340663,0.005408658730134762,5.17,97.0
2,0.0006854504385291192,0.000761611598365688,0.008662034307844735,0.0071454540441646675,0.0026374292654947062,0.026313990458009168,0.039649923366178424,5.17,35.4739
3,3.245059661443904e-09,4.5070273075609774e-09,0.02140123223561141,0.019904140800989567,0.007330435112718964,0.0001339646308687794,0.0074643997435877435,5.17,97.0
4,4.33137293731678e-06,5.347373996687383e-06,0.013990217963590235,0.012481788924268766,-0.31418002666160283,0.1425898216932242,0.45676984835482703,97.0,5.17
5,2.5698370068227335e-09,3.671195724032476e-09,0.0216393183255722,0.020142591122602527,-0.10361791917821427,0.011258607414812938,0.1148765265930272,97.0,5.17
6,1.298953575189718e-11,2.095086411596319e-11,0.02700659988391263,0.025518083718513163,0.016768661645530914,0.0034653234438296147,0.02123235673345071,5.17,36.3922
7,0.009976559316829278,0.010501641386136082,0.005769651936302966,0.004248646814328794,-0.11883023688884958,0.10279996636277172,0.2606177546337651,97.0,47.4118
8,1.1980170726545723e-05,1.4609964300665516e-05,0.01292963480089715,0.011419583247813225,-0.074361796232084,0.10515278840231757,0.20367093387975094,97.0,31.8007
9,3.3772427609809323e-12,5.62873793496822e-12,0.02836593439059787,0.026879497778242722,0.0286460097734869,0.037700838721029986,0.07851933710501491,5.17,31.8007
10,1.0197037580430086e-22,3.7766805853444764e-22,0.05236484850147116,0.05091512618913263,0.036031157346950955,0.007706198601458788,0.043737355948409745,5.17,97.0
11,0.0016213257984239832,0.0017623106504608512,0.007740321223323798,0.006222330893731587,0.003926097801379312,2.783569208015483e-06,0.003928881370587327,5.17,97.0
12,6.372270959340749e-26,3.1861354796703746e-25,0.059529093283044676,0.058090331059612255,0.043898759569241164,0.0025318668388494246,0.04643062640809059,5.17,97.0
