name,C1,C2,C3,C4,C5,C6,C7
region1,0.15068924393883756,-0.10282107406716214,0.687165969824025,0.7140629910328506,0.15546639499868634,-0.21799918301113247,-0.7276612821783088
region2,0.7936233443667188,-0.044147932409723936,0.0996450962028866,0.15257651830828978,0.3237882340904792,0.0006634866857346864,0.8263850099604665
region3,0.970016834804339,0.08211292209213146,0.08654840689888375,0.7020686846578215,-0.07229425527230605,-0.6525270923970131,0.5990772766905136
region4,0.5515352969441502,0.6841854037286668,0.22812554879706873,-1.0812575520725856,0.7997813272275297,0.8481275984885756,-0.6297662978304265
region5,1.108219279140285,0.06284460265928428,-0.2713523707528532,-0.9315475035007981,0.4746281318430649,-0.9494589373672037,-0.19382620774455872
region6,1.248773028883551,-0.0971445581550134,-0.785949391587768,-0.12282406983509175,0.047409129378407015,-0.8575189231956468,-0.19846679595052272
region7,0.4326514020981085,0.2515336571149591,0.04161562496508407,0.127990174232568,-0.0412482047234984,0.2146575748651134,-0.014476482361972617
region8,0.6882168768031155,0.4188579764039781,-0.12135589362082183,-0.5957952009782939,0.051623993560611744,0.6153886055652571,0.22570021390105643
region9,1.3094433573330555,-0.17554932946669793,-0.5367383734117125,-0.06064575438564033,0.22136254536721583,0.23046939690824575,-0.23184285930271875
region10,0.4813012666026578,0.34675540906646884,0.4320937622772121,0.5604658441335286,0.17714743234925645,0.1567094352848959,0.3604138329121725
region11,-0.044966595384316625,-0.5689429308620171,0.7593307397879252,0.610779890413922,-0.05916827371278651,0.576059552578919,0.168011140975547
region12,-0.09378360884371262,0.13270060998244132,0.06637246639807555,0.30249255420821164,-0.004564600182011526,0.15247732445609052,0.7385674370053688
region13,-0.7329675444952353,0.07320793294397109,0.15676518940942347,-0.20971010349536318,0.11464688304146184,0.5140106099990808,0.7195829685861974
region14,-0.4736530996916264,-0.2921314668766393,0.3710918524649387,-0.4493338320480751,-0.21164326797956415,0.8167452754936119,0.32656980647672723
region15,-0.4175913863674671,-0.5957494745855842,0.6556334682020756,0.27043158389545535,-0.012240895847381039,0.43346041639934946,-0.3128493211193872
region16,0.39016165204147996,0.0705338873162831,0.36532976648323046,0.4533080711743165,0.17265083192653094,-0.02657853341404584,-0.13047369708672243
region17,-0.536602714009979,0.638990922334904,0.0951007115473633,-0.29018998284856573,-0.03269142910213526,0.5055562642957767,0.5403899723249048
region18,0.305406521853854,-0.10521670521611717,0.20375885557073914,-0.7523400709196743,-0.469360834327504,0.13000117020561308,0.1178421273752
region19,-0.22054014848649414,-0.8510827965071855,0.19750767212188197,-0.5025314509930653,-0.10357193092995169,0.013742008267268404,-0.037638696157797746
region20,0.3963842888748504,-0.772623859863954,0.004444638298463151,-0.31197811998651837,-0.5182546915407958,0.032676804225726025,-0.13264888610738973
region21,-0.20226168282382578,-0.5101655817320117,0.3620339750402791,-0.6792447321465215,-0.5406049598313547,0.12838979280616336,-0.11970585982541414
region22,-0.9124844577837545,-0.28412824356475774,0.30558035449017446,-0.018663808252850893,0.38256048106416873,-0.116124563413087,0.26001801997465024
region23,-0.9567788917469982,-0.3761125799027319,0.5179078310647817,0.23492334877323198,0.09985697550424993,-0.2986507003359884,0.02480774294967641
region24,-0.3202915443862383,0.6540696139721781,0.17258923953334288,-0.36539730818307214,-0.15004885483107522,0.233933282657825,0.7784341320187875
region25,-0.46070749677539957,0.053369945253688815,0.2792780188678205,0.025055310020592192,-0.21008406013698488,-0.5833551405103281,0.6571797649601768
region26,-0.6122319154315672,-0.38474113788856357,0.6105672865408452,-0.3536700788430195,0.5938082754110904,-0.642589304074444,0.5952391462027875
region27,-1.18424995409123,0.21940481053145164,-0.727326235545477,0.2394184710022993,-0.1719780857644124,0.19323301719474215,0.2620647327051166
region28,-0.724186630177003,0.11742908581408248,0.27628799287562605,0.0636648465997248,0.14912142963228445,-0.46348624313901793,0.5571407640235874
region29,0.16147944327634428,-0.6759005911798694,-0.12187031990145311,-0.1511509917414292,0.30101969888705915,1.0130535576150421,0.14044142220924818
region30,-0.7155374630721687,-0.02264012790578822,0.599938890560321,0.5003009729381708,0.16872123698073677,-0.6574262613750177,-0.3312450881459662
region31,-0.5446716159810728,-0.23130944837470563,-0.474815209066575,-0.13756589697020627,0.033296590156882196,0.09037186956946162,-0.13868420430948478
region32,-0.4238543034165807,-0.7936565347651158,-0.17918821810457783,-0.5607834199214801,0.23594848776008073,0.08599488005203963,0.08499582449244114
region33,0.03941025259352287,0.41479844676801503,0.39317143979355507,0.44111479453002467,0.43422331561788735,0.11981547221143944,-0.41000869523204536
region34,0.2476460092045512,0.11466255243638634,0.22707034417014627,0.11512191791452357,-0.07324236560151987,-0.053968136896170985,-0.07592731044155784
region35,-1.0543278017070894,0.011817241332776543,-0.5719891407228254,0.03720779491236785,0.0709340280114969,0.24650389522961824,0.5189982603148167
