name,C1,C2,C3,C4,C5,C6,C7
region1,0.08723276140856208,-0.4540623024240876,0.41202876222523516,0.5319081798566616,0.07640288905118672,0.07951188915395367,-0.07706928304590427
region2,0.404513015529849,-0.11563165020528414,-0.10860227195723626,0.3294110206740296,0.13614819381173102,-0.38815278283848614,0.15175511283895457
region3,0.3996685398427398,-0.13396396415799156,0.20723100806008218,0.8741783863067162,0.08052460940481082,-0.19876386019704828,0.072495645968804
region4,0.414543623896286,1.3470097290525311,0.8308009997965403,-2.556108692794396,0.5954045884190526,2.0172710680275134,-0.25439257056335113
region5,0.6287552996159673,0.05643071896210208,-0.6958731367654918,-0.4926138123489333,0.11506786070894577,-0.8645264433591406,0.31006254114310033
region6,0.5149392200549203,-0.34602208078071883,-0.24227427906910817,0.3782082057169148,0.017331982521870903,-0.0005003986023171572,0.07289509711980373
region7,0.15239891229952293,0.8623733225277042,0.45631215636325656,-0.7957068572373183,0.024613660072068062,0.8914251949184824,-0.5946356970718755
region8,0.29874157879723484,0.44706296819070046,-0.07512001136891883,-1.5835641483546106,0.2378301456769079,-0.20611635200644707,0.43020163518131493
region9,0.6214708908166745,-0.2415116951746235,-0.6713959399547059,-0.6475726876300975,-0.10368346066900194,-0.23040118355744768,0.25736134381253445
region10,0.13679432371893152,0.5796762340904664,0.37825616913264926,0.9546149036853975,-0.04724022180419302,0.24227459337213678,0.41922821910452523
region11,-0.12272189322440492,-0.3842348946350697,0.7280068793362218,0.4588427002583402,0.039979951456594415,0.11004651963423137,-0.012310873767007109
region12,-0.07413685593916457,0.22021591154475648,0.14407798470814695,0.48082828856965565,0.07688960121505432,0.12013645298522656,0.4609775974041828
region13,-0.3125561059875394,-0.09878818114037972,0.5455005578221596,0.0587403155605637,-0.06498913976090105,0.05341089909165899,0.16905785378458893
region14,-0.36365637979165755,-0.22930350739330155,0.6764785077459393,-0.27845367134203647,-0.27103114285538465,0.5517071790773694,-0.1616165789859099
region15,-0.15339420477122867,-0.7217011066465824,0.4289847862455597,0.26079316770121924,-0.04959871472817202,0.27426044935965627,-0.5847122618981652
region16,0.050667401157313066,0.19533905560837792,0.4705069128711237,0.31707623588744827,0.10055932253096812,0.01871719641288085,-0.43370918071190484
region17,-0.2774335568141119,0.38844369005891805,0.9147219169754642,0.008216119586663134,-0.21081392933656687,0.08797753900775453,0.5884372752252093
region18,0.12564926496410833,-0.19867154109308255,-0.13154586250351277,-1.152299873102127,-0.17888532009096436,0.19476299551986334,0.5843376030984587
region19,-0.17493798794732449,-0.5967741794549781,0.5287398322342164,-0.09582349673717376,-0.0810094701246857,0.3294639170083598,-0.09125632537435267
region20,0.21313090616556696,-0.7986689197268719,-0.23414270084663658,-0.2684973930328758,-0.1194388051564077,0.5338184752094399,-0.11662456572774539
region21,-0.1274162984491123,-0.3997728782315924,0.38494369327779593,-0.0639309711863975,-0.08304854716101052,-0.024817486207088145,-0.1401971212305389
region22,-0.3789504907553505,-0.2368038670555535,-0.05434839428022628,-0.2816948108510911,0.05586689614089191,0.06652639475164324,0.22659497631415385
region23,-0.4138130082383837,-0.42093112195059273,0.8724362707330631,0.1058966104705822,-0.005632774040301722,0.10957597468610578,-0.034011366392268205
region24,-0.023192615552145645,0.36600785718352247,0.5019733052295314,0.1725033934235053,-0.11535502580390375,0.14476438952494344,0.5796537353875197
