region,intercept,beta_age,t_age,p_age,q_age,r2,adj_r2
21,0.07333502004633595,-0.00026516074520056295,-1.2922130020613936,0.19643548729643515,0.34462366192357047,0.000849921157449085,0.0003409297774987774
22,0.17289418097269482,-0.0009776844497276446,-2.9653053755526955,0.00306029531356547,0.014572834826502238,0.004459411210951725,0.003952258593127422
23,0.07096541541591829,-0.00031068389351319417,-1.6454515849894595,0.10003681419072744,0.2381828909303034,0.0013773722201829708,0.0008686495366476699
24,0.10767943310970024,-0.00038939554211163207,-1.4901332272556,0.13634986167028446,0.27688470659991543,0.0011298971480915299,0.0006210483947283185
25,0.12251098141398147,-0.0006877220593678831,-2.671255883428386,0.0076192287930952115,0.03099762757542575,0.00362188671977437,0.0031143074465801446
26,0.16567801833823434,-0.001034599515176354,-3.261580790731771,0.0011269154876894737,0.0066289146334674925,0.0053900004679627855,0.004883321914966321
27,0.31752376329157994,-0.0019153127659314428,-3.672493154245779,0.0002466227132261036,0.002466227132261036,0.006823826598653104,0.006317878471602034
28,0.06104655260574228,-0.00029191148512967304,-1.705138988516916,0.08832672363839544,0.21888411109533493,0.0014789602113439715,0.000970289279205061
29,0.02732339826779223,-9.774920059301431e-05,-0.9222042774528983,0.35653536091984467,0.47237465783862204,0.00043305778436752984,-7.614595593596896e-05
30,0.07950802409414202,-0.00033204343000915536,-1.6975963000360506,0.08974248554908731,0.21888411109533493,0.00146592391731315,0.0009572463441686052
31,0.15971320233582068,-0.0010557253706563823,-3.585297011815819,0.0003449210583137254,0.002715319332562961,0.006505719732124882,0.005999609553689944
32,0.08893050701739552,-0.0005642624951054312,-2.9654389446581395,0.0030589727553585197,0.014572834826502238,0.0044598111673852525,0.0039526587533085245
33,0.09426699719747716,-0.00037630221751795907,-1.5812294157715296,0.11398669172463882,0.2533037593880863,0.0012720865433183404,0.000763310224695446
34,0.05724870670208441,-0.00018741153368815607,-1.0884570163946294,0.27652701564285215,0.3994625531951323,0.0006031706963252059,9.405361568148862e-05
35,0.3632878659199494,-0.0022698244049259566,-3.95322715309167,7.98364177053722e-05,0.0013819439659735026,0.007898404796176983,0.0073930040854262025
36,0.03919759749216097,-8.756358362990317e-05,-0.6336090481081408,0.526409809810402,0.6422675902386571,0.0002044718993726713,-0.0003048482881466974
37,0.015041423880080623,-5.905052243266005e-05,-0.9399800373284811,0.3473434496015333,0.47237465783862204,0.00044990573140912815,-5.928942613975252e-05
38,0.16627967906473398,-0.0008345124263254035,-2.514697306989463,0.011992814274049628,0.04605618731105673,0.0032111036583806207,0.0027033151222921603
39,0.13496592295624096,-0.0005136750834843998,-1.5982397632248997,0.11015056605530554,0.2503421955802399,0.0012995673786987405,0.0007908050594825911
40,0.1276109741669131,-0.0003911242725627507,-1.1655824715430054,0.24392490430154878,0.36958318833568,0.0006916163423894561,0.0001825443181114883
41,0.12701985423797713,-0.00048590116006083834,-1.5691094996394124,0.11678359486872401,0.25387738014940003,0.0012526848602516516,0.0007438986579390017
42,0.2852039937725498,-0.0018586531212217276,-3.8356618107889444,0.00012917998915416867,0.0016147498644271084,0.007439050419713489,0.006933415702657819
43,0.4978563139238547,-0.0032170078730105467,-4.519719315263761,6.561046295969005e-06,0.0002187015431989668,0.010299271817769351,0.009795094167141638
44,0.2927080991381586,-0.0018528396481077999,-3.9440911180337035,8.291663795841016e-05,0.0013819439659735026,0.007862226739784983,0.007356807599051329
45,0.572853524714784,-0.003713054982153458,-4.689381848340315,2.929056438537001e-06,0.00020513683587755415,0.011078291967503429,0.010574511168709444
46,0.2702722706697505,-0.0015541145008465046,-3.4421779703325606,0.0005891448928324118,0.004150464667259008,0.005999745623215702,0.005493377689248957
47,0.21548823151251764,-0.0012327144025234588,-3.1119594497595657,0.0018852647479133543,0.01047369304396308,0.004909194876292267,0.004402271389219559
48,0.17819935923351612,-0.0009255152733159711,-2.501857625728321,0.012435170573985316,0.04605618731105673,0.003178500467754586,0.0026706953228069485
49,0.022356333060372158,-4.835443811459156e-05,-0.4957804127837993,0.6201048451826493,0.7017212151773522,0.00012519992041892802,-0.00038416065017687906
50,0.017434553048504484,-4.6440926575173456e-05,-0.6269485985656362,0.5307658367172504,0.6422675902386571,0.00020019656396907948,-0.00030912580151021274
51,0.032896833472294856,-0.0001246882446833092,-0.9255081355459401,0.354815415802401,0.47237465783862204,0.00043616490332998303,-7.303725413132511e-05
52,0.03817825610261635,-6.612649526097994e-05,-0.3931155968281165,0.694276792364908,0.7232049920467792,7.87201768022161e-05,-0.0004306640717068877
53,0.15491728898958976,-0.0005549475055338797,-1.3981255967340072,0.16223329900170846,0.30249266991763724,0.000994809259136975,0.00048589168871371324
54,0.15281398216635864,-0.0005519749132724792,-1.5210658606927054,0.12840436439362007,0.26750909248670846,0.0011772377211878293,0.0006684130842653513
55,0.0356081752990742,-1.936017882199263e-05,-0.13245279369415186,0.8946397340338489,0.8946397340338489,8.937129784336584e-06,-0.000500482667908031
56,0.02664523991964428,-4.8870912779617804e-05,-0.4051800758927055,0.6853893005979388,0.7214624216820409,8.362565715824832e-05,-0.00042575609237971435
57,0.11477211290271618,-0.0003100322680441997,-0.968720886001149,0.33280380629856793,0.462227508748011,0.0004778256514282875,-3.135528303355173e-05
58,0.06277935804876615,-0.00011635450472493038,-0.564997326285888,0.5721401436563636,0.6652792368097251,0.00016259300837895285,-0.00034674851326732536
59,0.12934566670790656,-0.0005612476604542029,-1.825900403005714,0.06801710897068586,0.1838300242450969,0.0016954965079288842,0.0011869358846522404
60,0.05136464928444338,-0.0002203825699148455,-1.2502182436693587,0.21136884977612044,0.35149215778502274,0.0007956200032676053,0.0002866009609870934
61,0.1871446223361307,-0.0008736241467564536,-2.12541319183019,0.03367671077426922,0.10523972116959131,0.0022959803451231275,0.0017877256229351657
62,0.11736175241316466,-0.00044380959294145644,-1.4431832073578714,0.14912842139719973,0.29240866940627397,0.0010598931472813877,0.0005510087321756174
63,0.1235358576019097,-0.00041021605516935485,-1.2324593351934083,0.2179251378267141,0.35149215778502274,0.0007731948873573868,0.0002641644211767158
64,0.1247520272421006,-0.00039370042941594494,-1.2338083839110854,0.21742201521386478,0.35149215778502274,0.0007748871780596245,0.00026585757397301624
65,0.06913319456601932,-7.972742747993135e-05,-0.3210287414230891,0.7482227840543051,0.7557805899538436,5.2498238603759795e-05,-0.0004568993679991973
66,0.0670831584407404,-0.00021766673409931453,-1.1831481755347286,0.23689369615421269,0.36958318833568,0.0007126042148078993,0.00020354288226320794
67,0.16079172920974713,-0.0005700235981662074,-1.3797185135868366,0.16783046409313054,0.30249266991763724,0.0009688124925213426,0.00045988167871213737
68,0.08356786449753592,-0.00017830103608393162,-0.6793723841846381,0.49698204003116625,0.6212275500389578,0.00023506792742478133,-0.0002742366737329416
69,0.06378143671405104,-0.00012300902366718994,-0.5809072710603408,0.5613696370763769,0.6652792368097251,0.0001718773596512957,-0.0003374594323204416
70,0.07578610423443762,-0.00011121094487623532,-0.41405812777400286,0.6788767729453443,0.7214624216820409,8.733018895956679e-05,-0.00042204967339953825
71,0.05833131447390763,-0.00012028655058626326,-0.6234183034134094,0.5330820998980854,0.6422675902386571,0.0001979487764464105,-0.00031137473411058103
72,0.18943919871895515,-0.0009977918158895463,-2.6791960897189067,0.007441534849166522,0.03099762757542575,0.003643371996395417,0.003135803668324333
73,0.07801547143035437,-0.00025219609763880947,-1.111361680476112,0.2665487983868474,0.3919835270394815,0.0006288069942574914,0.00011970297336816316
74,0.11613014041032743,-0.0003727396768291325,-1.0814635855274706,0.2796237872365926,0.3994625531951323,0.0005954493484490175,8.632833436261755e-05
75,0.11691456947299556,-0.0003673718046649401,-1.1197488933549626,0.2629577695205991,0.3919835270394815,0.0006383276744472699,0.00012922850362429017
76,0.15681037963395242,-0.0008892193001653109,-2.837427902063216,0.004594572286046998,0.020884419482031808,0.004084621408200206,0.0035772778633240687
77,0.026820322448298066,-4.692638081887375e-05,-0.4209817295817756,0.6738145090524306,0.7214624216820409,9.027489435442515e-05,-0.0004191034679001948
78,0.06788485501150744,-0.0003004514583351051,-1.6287865416141405,0.10351867343966972,0.24074110102248775,0.0013496510684067875,0.000840914263041781
79,0.18998807010306748,-0.0012095027920069848,-3.757998054587409,0.00017627989013313864,0.001958665445923763,0.007142981290018113,0.006637195748138369
80,0.0866294874852935,-0.0004811760214088453,-2.3362635315074316,0.019577678193785652,0.06525892731261884,0.0027727931892402857,0.0022647813671258232
81,0.10980919699146581,-0.00027716128645454763,-0.8775830705758959,0.3802774118850232,0.4938667686818483,0.00039218033992338697,-0.00011704422434566375
82,0.15277460634347043,-0.000540934739254279,-1.4822197066891711,0.13844235329995772,0.27688470659991543,0.0011179415023311323,0.0006090866584709254
83,0.5503134377621037,-0.003482738691618595,-4.619173607602122,4.102736717551083e-06,0.00020513683587755415,0.01075259260195871,0.010248645883977003
84,0.367987982541996,-0.002102356596730379,-3.579216952778883,0.0003529915132331849,0.002715319332562961,0.006483816180170243,0.0059776948435324995
85,0.31140165018575233,-0.0017271137134238178,-3.2734011642175145,0.0010810725628019554,0.0066289146334674925,0.005428926840718606,0.004922268117764306
86,0.26201835694263453,-0.0014247352010851894,-3.076242958663456,0.0021252006693654063,0.011185266680870559,0.004797691739614862,0.004290711450129159
87,0.015484650260988187,-5.314875528622659e-05,-0.8122625220372331,0.41673950020159517,0.5342814105148656,0.00033599018254049096,-0.00017326300636288927
88,0.0703177713483635,-0.0003491129253319817,-1.9236207905637044,0.054546597410428194,0.16043116885420058,0.0018814848983372823,0.00137301902207565
89,0.030371101684521954,-4.235583763202627e-05,-0.3372869822877647,0.7359366313916448,0.7509557463180049,5.7950033560572045e-05,-0.000451444795765088
90,0.10439109120433082,-0.0002943456264219822,-0.970388491285881,0.3319724319478701,0.462227508748011,0.0004794713845940324,-2.9708711491327477e-05
91,0.13369134777959213,-0.0005325052523329051,-1.534460882683397,0.1250774573581246,0.2661222496981374,0.001198038377494992,0.0006892243369333029
92,0.17482787374379702,-0.0009099822488487847,-2.4557852846839756,0.014143822616787524,0.04877180212685353,0.0030628678410017374,0.002555003789978305
93,0.12444113693713961,-0.0004557537464225426,-1.3746531576222512,0.16939589515387685,0.30249266991763724,0.0009617187831759688,0.000452784355658431
94,0.2583508685290387,-0.0015529002715325517,-3.4271316902943263,0.0006225697000888512,0.004150464667259008,0.005947719956243991,0.005441325519135565
95,0.5118320503062921,-0.0031021007139364473,-4.2317949103158305,2.425166510833471e-05,0.0006062916277083677,0.009040342795299527,0.00853552381557221
96,0.2850175725336436,-0.001770930190496834,-3.8561244848131895,0.00011891028062856349,0.0016147498644271084,0.007518036234707037,0.007012441754948862
97,0.283332411059663,-0.0016672517177692872,-3.6019351647501723,0.0003237104625410157,0.002715319332562961,0.006565844158457734,0.006059764608869589
98,0.20065841984329572,-0.0010719087023752082,-2.6655436710665144,0.007749406893856437,0.03099762757542575,0.0036064690047190595,0.0030988818773654003
99,0.02231480475407187,-7.246601288819064e-05,-0.7599045192622224,0.4474029112078492,0.5663327989972774,0.0002940830660692617,-0.00021519147133974847
100,0.017762706227502572,-3.70267702421596e-05,-0.47212488780646067,0.6368901264587887,0.7017212151773522,0.00011353876804731655,-0.0003958277430233803
