region1,region2,region3,region4,region5,region6,region7,region8,region9,region10,region11,region12,region13,region14,region15,region16,region17,region18,region19,region20,region21,region22,region23,region24,region25,region26,region27,region28,region29,region30,region31,region32,region33,region34,region35,region36,region37,region38,region39,region40,region41,region42,region43,region44,region45,region46,region47,region48,region49,region50,region51,region52,region53,region54,region55,region56,region57,region58,region59,region60,region61,region62,region63,region64,region65,region66,region67,region68,region69,region70,region71,region72,region73,region74,region75,region76,region77,region78,region79,region80,region81,region82,region83,region84,region85,region86,region87,region88,region89,region90,region91,region92,region93,region94,region95,region96,region97,region98,region99,region100
0.007367590594658857,0.000710266796903114,0.004593506943762926,0.022926135111362655,0.033956811583942925,0.0018433532954468257,0.006442779544719501,0.015260652632452909,0.0020148588499304676,0.01803780680410283,0.0018322117968397889,0.04238533646183873,-0.0005065164418776025,0.0021884300310758276,0.00027743699232118946,0.000723715359052024,0.0009003276191482668,-0.0003789819513035919,3.602253139534106e-05,0.002888855221081954,0.0005142652314552576,0.03584571157318106,-0.0004724743537367626,0.002994848602273281,0.0376161329145851,0.059168179303346835,0.009410987568323259,-0.0004617063818044276,-0.0002125083225452684,0.0007781776317287159,0.02308899977022827,0.0569865430914932,0.004713425201324339,0.005919277892919905,0.026485472591732062,-0.00039894460069911375,0.0012715592884418037,0.03260519092385594,0.015946395646991518,0.0008864151502171458,-0.00032410399684157376,0.03570847592692172,0.08227963344714562,0.016451479021071247,0.01875228481756208,0.0008148211276105544,0.004088473353465627,-0.0004992488587545196,0.0032110440124631934,0.000636674920314495,0.011862500561665268,0.002500603915069899,0.0001984898573863525,0.0580072412781969,-0.00023192197762633704,0.0007034448791283232,0.011963043560364928,0.012664176861896137,0.027490747518992276,0.01874109212435693,0.06474913325138265,0.001175912941508761,-0.00045473180866451024,-0.00042918099902578,0.0004156235746890502,0.0005229184022861322,-0.00032663532052978894,0.005715943759287301,0.006505549673191169,-8.569578949768619e-05,0.0023592113267282278,0.022482617676863104,0.002413921728519397,0.009264247691836425,0.012047989685664229,0.03988247343474005,0.00036179624102539165,0.0011220832635179256,0.030862971944441653,0.01589606985366898,0.004552171643663172,-0.0004896780907388543,0.03307226124857132,0.03440079542422825,0.006251799434512817,0.0059401142610659985,0.0025089223148568873,-0.0005089799683382079,0.0002879678292631027,0.007734417880249422,0.013575949742526738,0.06656955556932187,0.018162815088014428,0.030058877019269348,0.06426854165318896,0.017025297239820936,0.00039122147306303034,-0.00013555986959312705,0.002294309453314547,0.0021292814190130294
