region,intercept,beta_age,t_age,p_age,q_age,r2,adj_r2
31,0.00020956657892481464,2.1101977874954774e-05,6.886113092325209,7.690815692201363e-12,3.6622931867625535e-11,0.023586408629815758,0.02308899977022827
32,-3.497516930586399e-05,3.303342828741998e-05,10.940064881726054,4.409419921425624e-27,6.29917131632232e-26,0.05746669250947101,0.0569865430914932
33,0.006250926393831922,4.165037261238488e-05,3.209518140586452,0.0013510401445631615,0.0028146669678399197,0.005220190259775825,0.004713425201324339
34,0.008842999310261506,8.374456750575856e-05,3.562960268831644,0.0003754465898246888,0.0008161882387493234,0.0064254289734224646,0.005919277892919905
35,0.008714146082113322,0.00027652332716540174,7.377849100649851,2.3619438778456057e-13,1.1809719389228028e-12,0.02698115208633911,0.026485472591732062
36,0.02025404136924506,1.62238187193517e-05,0.4656020441506141,0.6415520307970358,0.6973391639098215,0.00011042349736645196,-0.00039894460069911375
37,0.00012644992820784484,2.4933419019745154e-06,1.8709681997511416,0.06149815299999458,0.09461254307691475,0.0017800768244456977,0.0012715592884418037
38,0.004058967652782584,0.00014102478359889127,8.197249054928836,4.3881736440635306e-16,2.7426085275397066e-15,0.03309775447226537,0.03260519092385594
39,0.008288629820260159,0.00013163902123739427,5.72941836336696,1.1637397591206534e-08,3.879132530402178e-08,0.016447441270389218,0.015946395646991518
40,0.04151154067433639,0.00010703102112866177,1.656038617130497,0.09787382594254951,0.14184612455441956,0.0013951287881244223,0.0008864151502171458
41,0.06696008304381723,-4.6425458645782035e-05,-0.6030472523770329,0.5465469197313387,0.6103327730491672,0.00018522599501014092,-0.00032410399684157376
42,0.001048215365527432,0.0001604158149535303,8.586528374358366,1.7938207827185275e-17,1.4948506522654396e-16,0.03619945939131741,0.03570847592692172
43,0.003954981475767221,0.0007117323638277504,13.307345567251842,9.49004933050054e-39,9.49004933050054e-37,0.08274690450954525,0.08227963344714562
44,0.0015343992135198588,6.915380959812162e-05,5.8181745318231535,6.931064890424997e-09,2.3900223760086197e-08,0.01695226747370815,0.016451479021071247
45,0.010262500734558755,0.0003443706652734192,6.207521481532085,6.549977939275016e-10,2.650221964681602e-09,0.01925190178048597,0.01875228481756208
